region,caja,year,tax_class,currency,amount
New Spain,GUADALAJARA,1619,silver_other,MONTO,2850.0
New Spain,GUADALAJARA,1619,silver_tax,MONTO,41548.0
New Spain,GUADALAJARA,1620,mercury_sales,MONTO,13375.0
New Spain,GUADALAJARA,1620,silver_tax,MONTO,40656.0
New Spain,GUADALAJARA,1621,mercury_sales,MONTO,12887.0
New Spain,GUADALAJARA,1621,silver_other,MONTO,572.0
New Spain,GUADALAJARA,1621,silver_tax,MONTO,42269.0
New Spain,GUADALAJARA,1622,mercury_sales,MONTO,14038.0
New Spain,GUADALAJARA,1622,silver_tax,MONTO,45259.0
New Spain,GUADALAJARA,1623,mercury_sales,MONTO,16688.0
New Spain,GUADALAJARA,1623,silver_tax,MONTO,23350.0
New Spain,GUADALAJARA,1624,mercury_sales,MONTO,24003.0
New Spain,GUADALAJARA,1624,silver_other,MONTO,2000.0
New Spain,GUADALAJARA,1624,silver_tax,MONTO,53759.0
New Spain,GUADALAJARA,1625,mercury_sales,MONTO,25959.0
New Spain,GUADALAJARA,1625,silver_tax,MONTO,49590.0
New Spain,GUADALAJARA,1626,mercury_sales,MONTO,32313.0
New Spain,GUADALAJARA,1626,silver_tax,MONTO,52737.0
New Spain,GUADALAJARA,1627,mercury_sales,MONTO,42219.0
New Spain,GUADALAJARA,1627,silver_other,MONTO,861.0
New Spain,GUADALAJARA,1627,silver_tax,MONTO,52741.0
New Spain,GUADALAJARA,1628,mercury_sales,MONTO,28538.0
New Spain,GUADALAJARA,1628,silver_tax,MONTO,47355.0
New Spain,GUADALAJARA,1629,mercury_sales,MONTO,37664.0
New Spain,GUADALAJARA,1629,silver_tax,MONTO,52966.0
New Spain,GUADALAJARA,1630,mercury_sales,MONTO,35331.0
New Spain,GUADALAJARA,1630,silver_tax,MONTO,57302.0
New Spain,GUADALAJARA,1631,mercury_sales,MONTO,41587.0
New Spain,GUADALAJARA,1631,silver_tax,MONTO,47084.0
New Spain,GUADALAJARA,1632,mercury_sales,MONTO,25592.0
New Spain,GUADALAJARA,1632,silver_tax,MONTO,35839.0
New Spain,GUADALAJARA,1633,mercury_sales,MONTO,46083.0
New Spain,GUADALAJARA,1633,silver_tax,MONTO,45184.0
New Spain,GUADALAJARA,1634,mercury_sales,MONTO,35032.0
New Spain,GUADALAJARA,1634,silver_tax,MONTO,40454.0
New Spain,GUADALAJARA,1635,mercury_sales,MONTO,19079.0
New Spain,GUADALAJARA,1635,silver_tax,MONTO,27976.0
New Spain,GUADALAJARA,1636,mercury_sales,MONTO,37929.0
New Spain,GUADALAJARA,1636,silver_tax,MONTO,43254.0
New Spain,GUADALAJARA,1637,mercury_sales,MONTO,32880.0
New Spain,GUADALAJARA,1637,silver_tax,MONTO,29092.0
New Spain,GUADALAJARA,1638,mercury_sales,MONTO,34376.0
New Spain,GUADALAJARA,1638,silver_tax,MONTO,31539.0
New Spain,GUADALAJARA,1639,mercury_sales,MONTO,11173.0
New Spain,GUADALAJARA,1639,silver_tax,MONTO,27390.0
New Spain,GUADALAJARA,1640,mercury_sales,MONTO,23475.0
New Spain,GUADALAJARA,1640,silver_tax,MONTO,25759.0
New Spain,GUADALAJARA,1641,mercury_sales,MONTO,20774.0
New Spain,GUADALAJARA,1641,silver_tax,MONTO,28192.0
New Spain,GUADALAJARA,1642,gold_tax,MONTO,185.0
New Spain,GUADALAJARA,1642,mercury_sales,MONTO,10245.0
New Spain,GUADALAJARA,1642,silver_tax,MONTO,20827.0
New Spain,GUADALAJARA,1643,mercury_sales,MONTO,22830.0
New Spain,GUADALAJARA,1643,silver_tax,MONTO,30478.0
New Spain,GUADALAJARA,1644,mercury_sales,MONTO,31478.0
New Spain,GUADALAJARA,1644,silver_tax,MONTO,49450.0
New Spain,GUADALAJARA,1645,mercury_sales,MONTO,11563.0
New Spain,GUADALAJARA,1645,silver_tax,MONTO,25238.0
New Spain,GUADALAJARA,1646,mercury_sales,MONTO,21745.0
New Spain,GUADALAJARA,1646,silver_tax,MONTO,42137.0
New Spain,GUADALAJARA,1647,mercury_sales,MONTO,16973.0
New Spain,GUADALAJARA,1647,silver_tax,MONTO,34346.0
New Spain,GUADALAJARA,1648,mercury_sales,MONTO,10122.0
New Spain,GUADALAJARA,1648,silver_tax,MONTO,30891.0
New Spain,GUADALAJARA,1649,mercury_sales,MONTO,12599.0
New Spain,GUADALAJARA,1649,silver_tax,MONTO,32407.0
New Spain,GUADALAJARA,1650,mercury_sales,MONTO,27929.0
New Spain,GUADALAJARA,1650,silver_tax,MONTO,35160.0
New Spain,GUADALAJARA,1651,mercury_sales,MONTO,21216.0
New Spain,GUADALAJARA,1651,silver_tax,MONTO,32310.0
New Spain,GUADALAJARA,1652,mercury_sales,MONTO,28260.0
New Spain,GUADALAJARA,1652,silver_tax,MONTO,29999.0
New Spain,GUADALAJARA,1653,mercury_sales,MONTO,28821.0
New Spain,GUADALAJARA,1653,silver_tax,MONTO,32460.0
New Spain,GUADALAJARA,1654,mercury_sales,MONTO,45118.0
New Spain,GUADALAJARA,1654,silver_other,MONTO,1683.0
New Spain,GUADALAJARA,1654,silver_tax,MONTO,50732.0
New Spain,GUADALAJARA,1655,mercury_sales,MONTO,47310.0
New Spain,GUADALAJARA,1655,silver_tax,MONTO,48410.0
New Spain,GUADALAJARA,1656,mercury_sales,MONTO,19624.0
New Spain,GUADALAJARA,1656,silver_tax,MONTO,34377.0
New Spain,GUADALAJARA,1657,gold_tax,MONTO,2236.0
New Spain,GUADALAJARA,1657,mercury_sales,MONTO,84947.0
New Spain,GUADALAJARA,1657,silver_tax,MONTO,93238.0
New Spain,GUADALAJARA,1658,mercury_sales,MONTO,59632.0
New Spain,GUADALAJARA,1658,silver_tax,MONTO,102170.0
New Spain,GUADALAJARA,1659,mercury_sales,MONTO,46421.0
New Spain,GUADALAJARA,1659,silver_tax,MONTO,97210.0
New Spain,GUADALAJARA,1661,mercury_sales,MONTO,23903.0
New Spain,GUADALAJARA,1661,silver_tax,MONTO,84876.0
New Spain,GUADALAJARA,1662,mercury_sales,MONTO,17233.0
New Spain,GUADALAJARA,1662,silver_tax,MONTO,72607.0
New Spain,GUADALAJARA,1663,mercury_sales,MONTO,32947.0
New Spain,GUADALAJARA,1663,silver_tax,MONTO,76475.0
New Spain,GUADALAJARA,1664,mercury_sales,MONTO,28486.0
New Spain,GUADALAJARA,1664,silver_tax,MONTO,65666.0
New Spain,GUADALAJARA,1665,mercury_sales,MONTO,40157.0
New Spain,GUADALAJARA,1665,silver_tax,MONTO,69181.0
New Spain,GUADALAJARA,1666,mercury_sales,MONTO,42128.0
New Spain,GUADALAJARA,1666,silver_tax,MONTO,60129.0
New Spain,GUADALAJARA,1668,gold_tax,MONTO,2269.0
New Spain,GUADALAJARA,1668,mercury_sales,MONTO,41296.0
New Spain,GUADALAJARA,1668,silver_tax,MONTO,79919.0
New Spain,GUADALAJARA,1669,gold_tax,MONTO,5413.0
New Spain,GUADALAJARA,1669,mercury_sales,MONTO,34917.0
New Spain,GUADALAJARA,1669,silver_tax,MONTO,92239.0
New Spain,GUADALAJARA,1670,gold_tax,MONTO,6838.0
New Spain,GUADALAJARA,1670,mercury_sales,MONTO,30488.0
New Spain,GUADALAJARA,1670,silver_tax,MONTO,67247.0
New Spain,GUADALAJARA,1671,gold_tax,MONTO,12162.0
New Spain,GUADALAJARA,1671,mercury_sales,MONTO,61047.0
New Spain,GUADALAJARA,1671,silver_tax,MONTO,94584.0
New Spain,GUADALAJARA,1672,gold_tax,MONTO,6091.0
New Spain,GUADALAJARA,1672,mercury_sales,MONTO,25413.0
New Spain,GUADALAJARA,1672,silver_tax,MONTO,59038.0
New Spain,GUADALAJARA,1673,gold_tax,MONTO,14395.0
New Spain,GUADALAJARA,1673,mercury_sales,MONTO,46949.0
New Spain,GUADALAJARA,1673,silver_tax,MONTO,102330.0
New Spain,GUADALAJARA,1674,gold_tax,MONTO,6479.0
New Spain,GUADALAJARA,1674,mercury_sales,MONTO,42787.0
New Spain,GUADALAJARA,1674,silver_tax,MONTO,72024.0
New Spain,GUADALAJARA,1675,gold_tax,MONTO,5713.0
New Spain,GUADALAJARA,1675,mercury_sales,MONTO,38522.0
New Spain,GUADALAJARA,1675,silver_tax,MONTO,72724.0
New Spain,GUADALAJARA,1676,gold_tax,MONTO,5213.0
New Spain,GUADALAJARA,1676,mercury_sales,MONTO,42216.0
New Spain,GUADALAJARA,1676,silver_tax,MONTO,59116.0
New Spain,GUADALAJARA,1677,gold_tax,MONTO,3705.0
New Spain,GUADALAJARA,1677,mercury_sales,MONTO,31303.0
New Spain,GUADALAJARA,1677,silver_tax,MONTO,71205.0
New Spain,GUADALAJARA,1678,gold_tax,MONTO,5209.0
New Spain,GUADALAJARA,1678,mercury_sales,MONTO,48499.0
New Spain,GUADALAJARA,1678,silver_tax,MONTO,84854.0
New Spain,GUADALAJARA,1679,gold_tax,MONTO,2010.0
New Spain,GUADALAJARA,1679,mercury_sales,MONTO,22457.0
New Spain,GUADALAJARA,1679,silver_tax,MONTO,28066.0
New Spain,GUADALAJARA,1680,gold_tax,MONTO,8908.0
New Spain,GUADALAJARA,1680,mercury_sales,MONTO,39411.0
New Spain,GUADALAJARA,1680,silver_tax,MONTO,72716.0
New Spain,GUADALAJARA,1681,gold_tax,MONTO,4979.0
New Spain,GUADALAJARA,1681,mercury_sales,MONTO,50400.0
New Spain,GUADALAJARA,1681,silver_tax,MONTO,78496.0
New Spain,GUADALAJARA,1682,gold_tax,MONTO,3587.0
New Spain,GUADALAJARA,1682,mercury_sales,MONTO,39141.0
New Spain,GUADALAJARA,1682,silver_tax,MONTO,66294.0
New Spain,GUADALAJARA,1683,gold_tax,MONTO,5037.0
New Spain,GUADALAJARA,1683,mercury_sales,MONTO,41921.0
New Spain,GUADALAJARA,1683,silver_tax,MONTO,82974.0
New Spain,GUADALAJARA,1684,gold_tax,MONTO,5632.0
New Spain,GUADALAJARA,1684,mercury_sales,MONTO,49311.0
New Spain,GUADALAJARA,1684,silver_tax,MONTO,63299.0
New Spain,GUADALAJARA,1685,gold_tax,MONTO,5494.0
New Spain,GUADALAJARA,1685,mercury_sales,MONTO,56524.0
New Spain,GUADALAJARA,1685,silver_tax,MONTO,69888.0
New Spain,GUADALAJARA,1686,gold_tax,MONTO,4517.0
New Spain,GUADALAJARA,1686,mercury_sales,MONTO,47125.0
New Spain,GUADALAJARA,1686,silver_tax,MONTO,83420.0
New Spain,GUADALAJARA,1687,gold_tax,MONTO,3384.0
New Spain,GUADALAJARA,1687,mercury_sales,MONTO,34212.0
New Spain,GUADALAJARA,1687,silver_tax,MONTO,60479.0
New Spain,GUADALAJARA,1688,gold_tax,MONTO,12597.0
New Spain,GUADALAJARA,1688,mercury_sales,MONTO,40394.0
New Spain,GUADALAJARA,1688,silver_tax,MONTO,97944.0
New Spain,GUADALAJARA,1689,gold_tax,MONTO,6649.0
New Spain,GUADALAJARA,1689,mercury_sales,MONTO,88937.0
New Spain,GUADALAJARA,1689,silver_tax,MONTO,75732.0
New Spain,GUADALAJARA,1690,gold_tax,MONTO,5939.0
New Spain,GUADALAJARA,1690,mercury_sales,MONTO,21432.0
New Spain,GUADALAJARA,1690,silver_tax,MONTO,85659.0
New Spain,GUADALAJARA,1691,gold_tax,MONTO,8699.0
New Spain,GUADALAJARA,1691,mercury_sales,MONTO,163895.0
New Spain,GUADALAJARA,1691,silver_tax,MONTO,15938.0
New Spain,GUADALAJARA,1692,gold_tax,MONTO,1363.0
New Spain,GUADALAJARA,1692,mercury_sales,MONTO,78129.0
New Spain,GUADALAJARA,1692,silver_tax,MONTO,12102.0
New Spain,GUADALAJARA,1696,gold_tax,MONTO,4938.0
New Spain,GUADALAJARA,1696,mercury_sales,MONTO,156890.0
New Spain,GUADALAJARA,1697,gold_tax,MONTO,7449.0
New Spain,GUADALAJARA,1697,mercury_sales,MONTO,64653.0
New Spain,GUADALAJARA,1697,silver_tax,MONTO,71715.0
New Spain,GUADALAJARA,1700,gold_tax,MONTO,4448.0
New Spain,GUADALAJARA,1700,mercury_sales,MONTO,119938.0
New Spain,GUADALAJARA,1700,silver_tax,MONTO,39761.0
New Spain,GUADALAJARA,1701,gold_tax,MONTO,1752.0
New Spain,GUADALAJARA,1701,mercury_sales,MONTO,116468.0
New Spain,GUADALAJARA,1701,silver_tax,MONTO,58758.0
New Spain,GUADALAJARA,1703,gold_tax,MONTO,2049.0
New Spain,GUADALAJARA,1703,mercury_sales,MONTO,54676.0
New Spain,GUADALAJARA,1703,silver_tax,MONTO,29110.0
New Spain,GUADALAJARA,1704,gold_tax,MONTO,643.0
New Spain,GUADALAJARA,1704,mercury_sales,MONTO,71548.0
New Spain,GUADALAJARA,1704,silver_tax,MONTO,42307.0
New Spain,GUADALAJARA,1705,gold_tax,MONTO,600.0
New Spain,GUADALAJARA,1705,mercury_sales,MONTO,94811.0
New Spain,GUADALAJARA,1705,silver_tax,MONTO,26254.0
New Spain,GUADALAJARA,1706,gold_tax,MONTO,643.0
New Spain,GUADALAJARA,1706,mercury_sales,MONTO,64568.0
New Spain,GUADALAJARA,1706,silver_tax,MONTO,24136.0
New Spain,GUADALAJARA,1707,gold_tax,MONTO,422.0
New Spain,GUADALAJARA,1707,mercury_sales,MONTO,79933.0
New Spain,GUADALAJARA,1707,silver_tax,MONTO,34457.0
New Spain,GUADALAJARA,1708,gold_tax,MONTO,222.0
New Spain,GUADALAJARA,1708,mercury_sales,MONTO,97818.0
New Spain,GUADALAJARA,1708,silver_tax,MONTO,28739.0
New Spain,GUADALAJARA,1709,gold_tax,MONTO,142.0
New Spain,GUADALAJARA,1709,mercury_sales,MONTO,54164.0
New Spain,GUADALAJARA,1709,silver_tax,MONTO,31241.0
New Spain,GUADALAJARA,1710,gold_tax,MONTO,1750.0
New Spain,GUADALAJARA,1710,mercury_sales,MONTO,95087.0
New Spain,GUADALAJARA,1710,silver_tax,MONTO,26585.0
New Spain,GUADALAJARA,1711,gold_tax,MONTO,744.0
New Spain,GUADALAJARA,1711,mercury_sales,MONTO,66460.0
New Spain,GUADALAJARA,1711,silver_tax,MONTO,30090.0
New Spain,GUADALAJARA,1712,gold_tax,MONTO,852.0
New Spain,GUADALAJARA,1712,mercury_sales,MONTO,79540.0
New Spain,GUADALAJARA,1712,silver_tax,MONTO,28714.0
New Spain,GUADALAJARA,1713,gold_tax,MONTO,683.0
New Spain,GUADALAJARA,1713,mercury_sales,MONTO,91360.0
New Spain,GUADALAJARA,1713,silver_tax,MONTO,36903.0
New Spain,GUADALAJARA,1714,gold_tax,MONTO,345.0
New Spain,GUADALAJARA,1714,mercury_sales,MONTO,92543.0
New Spain,GUADALAJARA,1714,silver_tax,MONTO,39772.0
New Spain,GUADALAJARA,1715,gold_tax,MONTO,1995.0
New Spain,GUADALAJARA,1715,mercury_sales,MONTO,74355.0
New Spain,GUADALAJARA,1715,silver_tax,MONTO,34787.0
New Spain,GUADALAJARA,1716,gold_tax,MONTO,2537.0
New Spain,GUADALAJARA,1716,mercury_sales,MONTO,79279.0
New Spain,GUADALAJARA,1716,silver_tax,MONTO,47708.0
New Spain,GUADALAJARA,1717,gold_tax,MONTO,175.0
New Spain,GUADALAJARA,1717,mercury_sales,MONTO,66959.0
New Spain,GUADALAJARA,1717,silver_tax,MONTO,35154.0
New Spain,GUADALAJARA,1718,mercury_sales,MONTO,64919.0
New Spain,GUADALAJARA,1718,silver_tax,MONTO,41388.0
New Spain,GUADALAJARA,1719,gold_tax,MONTO,883.0
New Spain,GUADALAJARA,1719,mercury_sales,MONTO,68875.0
New Spain,GUADALAJARA,1719,silver_tax,MONTO,38230.0
New Spain,GUADALAJARA,1720,gold_tax,MONTO,352.0
New Spain,GUADALAJARA,1720,mercury_sales,MONTO,75114.0
New Spain,GUADALAJARA,1720,silver_tax,MONTO,42006.0
New Spain,GUADALAJARA,1721,gold_tax,MONTO,352.0
New Spain,GUADALAJARA,1721,mercury_sales,MONTO,87329.0
New Spain,GUADALAJARA,1721,silver_tax,MONTO,42588.0
New Spain,GUADALAJARA,1722,gold_tax,MONTO,87.0
New Spain,GUADALAJARA,1722,mercury_sales,MONTO,86261.0
New Spain,GUADALAJARA,1722,silver_tax,MONTO,41894.0
New Spain,GUADALAJARA,1723,mercury_sales,MONTO,76128.0
New Spain,GUADALAJARA,1723,silver_tax,MONTO,32212.0
New Spain,GUADALAJARA,1724,gold_tax,MONTO,416.0
New Spain,GUADALAJARA,1724,mercury_sales,MONTO,52710.0
New Spain,GUADALAJARA,1724,silver_tax,MONTO,84603.0
New Spain,GUADALAJARA,1725,gold_tax,MONTO,1367.0
New Spain,GUADALAJARA,1725,mercury_sales,MONTO,22286.0
New Spain,GUADALAJARA,1725,silver_tax,MONTO,73168.0
New Spain,GUADALAJARA,1726,gold_tax,MONTO,688.0
New Spain,GUADALAJARA,1726,mercury_sales,MONTO,49515.0
New Spain,GUADALAJARA,1726,silver_tax,MONTO,76619.0
New Spain,GUADALAJARA,1727,gold_tax,MONTO,2484.0
New Spain,GUADALAJARA,1727,mercury_sales,MONTO,24390.0
New Spain,GUADALAJARA,1727,silver_tax,MONTO,87194.0
New Spain,GUADALAJARA,1728,gold_tax,MONTO,3832.0
New Spain,GUADALAJARA,1728,mercury_sales,MONTO,112901.0
New Spain,GUADALAJARA,1728,silver_tax,MONTO,23125.0
New Spain,GUADALAJARA,1729,gold_tax,MONTO,3529.0
New Spain,GUADALAJARA,1729,mercury_sales,MONTO,62492.0
New Spain,GUADALAJARA,1729,silver_tax,MONTO,79382.0
New Spain,GUADALAJARA,1730,gold_tax,MONTO,5558.0
New Spain,GUADALAJARA,1730,mercury_sales,MONTO,102804.0
New Spain,GUADALAJARA,1730,silver_tax,MONTO,31770.0
New Spain,GUADALAJARA,1731,gold_tax,MONTO,440.0
New Spain,GUADALAJARA,1731,mercury_sales,MONTO,98254.0
New Spain,GUADALAJARA,1731,silver_tax,MONTO,30553.0
New Spain,GUADALAJARA,1732,gold_tax,MONTO,7162.0
New Spain,GUADALAJARA,1732,mercury_sales,MONTO,136373.0
New Spain,GUADALAJARA,1732,silver_tax,MONTO,23017.0
New Spain,GUADALAJARA,1733,gold_tax,MONTO,4247.0
New Spain,GUADALAJARA,1733,mercury_sales,MONTO,122706.0
New Spain,GUADALAJARA,1733,silver_tax,MONTO,32821.0
New Spain,GUADALAJARA,1734,gold_tax,MONTO,4787.0
New Spain,GUADALAJARA,1734,mercury_sales,MONTO,103605.0
New Spain,GUADALAJARA,1734,silver_tax,MONTO,30552.0
New Spain,GUADALAJARA,1735,gold_tax,MONTO,3627.0
New Spain,GUADALAJARA,1735,mercury_sales,MONTO,111010.0
New Spain,GUADALAJARA,1735,silver_tax,MONTO,31575.0
New Spain,GUADALAJARA,1736,gold_tax,MONTO,1893.0
New Spain,GUADALAJARA,1736,mercury_sales,MONTO,130065.0
New Spain,GUADALAJARA,1736,silver_tax,MONTO,29823.0
New Spain,GUADALAJARA,1737,gold_tax,MONTO,2652.0
New Spain,GUADALAJARA,1737,mercury_sales,MONTO,112435.0
New Spain,GUADALAJARA,1737,silver_tax,MONTO,26987.0
New Spain,GUADALAJARA,1738,gold_tax,MONTO,2157.0
New Spain,GUADALAJARA,1738,mercury_sales,MONTO,122891.0
New Spain,GUADALAJARA,1738,silver_tax,MONTO,39099.0
New Spain,GUADALAJARA,1739,gold_tax,MONTO,1334.0
New Spain,GUADALAJARA,1739,mercury_sales,MONTO,97296.0
New Spain,GUADALAJARA,1739,silver_tax,MONTO,33396.0
New Spain,GUADALAJARA,1740,gold_tax,MONTO,1998.0
New Spain,GUADALAJARA,1740,mercury_sales,MONTO,116525.0
New Spain,GUADALAJARA,1740,silver_tax,MONTO,18082.0
New Spain,GUADALAJARA,1741,gold_tax,MONTO,3687.0
New Spain,GUADALAJARA,1741,mercury_sales,MONTO,88056.0
New Spain,GUADALAJARA,1741,silver_tax,MONTO,33774.0
New Spain,GUADALAJARA,1742,gold_tax,MONTO,6898.0
New Spain,GUADALAJARA,1742,mercury_sales,MONTO,82432.0
New Spain,GUADALAJARA,1742,silver_tax,MONTO,28626.0
New Spain,GUADALAJARA,1743,gold_tax,MONTO,6055.0
New Spain,GUADALAJARA,1743,mercury_sales,MONTO,88563.0
New Spain,GUADALAJARA,1743,silver_tax,MONTO,29763.0
New Spain,GUADALAJARA,1744,gold_tax,MONTO,5247.0
New Spain,GUADALAJARA,1744,mercury_sales,MONTO,99442.0
New Spain,GUADALAJARA,1744,silver_tax,MONTO,27481.0
New Spain,GUADALAJARA,1745,gold_tax,MONTO,4453.0
New Spain,GUADALAJARA,1745,mercury_sales,MONTO,115173.0
New Spain,GUADALAJARA,1745,silver_tax,MONTO,24669.0
New Spain,GUADALAJARA,1746,gold_tax,MONTO,1774.0
New Spain,GUADALAJARA,1746,mercury_sales,MONTO,123870.0
New Spain,GUADALAJARA,1746,silver_tax,MONTO,28940.0
New Spain,GUADALAJARA,1747,gold_tax,MONTO,413.0
New Spain,GUADALAJARA,1747,mercury_sales,MONTO,103103.0
New Spain,GUADALAJARA,1747,silver_tax,MONTO,26052.0
New Spain,GUADALAJARA,1748,gold_tax,MONTO,2166.0
New Spain,GUADALAJARA,1748,mercury_sales,MONTO,145782.0
New Spain,GUADALAJARA,1748,silver_tax,MONTO,27104.0
New Spain,GUADALAJARA,1749,gold_tax,MONTO,2651.0
New Spain,GUADALAJARA,1749,mercury_sales,MONTO,141339.0
New Spain,GUADALAJARA,1749,silver_tax,MONTO,21022.0
New Spain,GUADALAJARA,1750,gold_tax,MONTO,18.0
New Spain,GUADALAJARA,1750,mercury_sales,MONTO,227427.0
New Spain,GUADALAJARA,1750,silver_tax,MONTO,27845.0
New Spain,GUADALAJARA,1751,gold_tax,MONTO,2496.0
New Spain,GUADALAJARA,1751,mercury_sales,MONTO,167028.0
New Spain,GUADALAJARA,1751,silver_tax,MONTO,22203.0
New Spain,GUADALAJARA,1752,gold_tax,MONTO,4904.0
New Spain,GUADALAJARA,1752,mercury_sales,MONTO,143967.0
New Spain,GUADALAJARA,1752,silver_tax,MONTO,16705.0
New Spain,GUADALAJARA,1753,gold_tax,MONTO,5972.0
New Spain,GUADALAJARA,1753,mercury_sales,MONTO,133892.0
New Spain,GUADALAJARA,1753,silver_tax,MONTO,21468.0
New Spain,GUADALAJARA,1754,gold_tax,MONTO,2269.0
New Spain,GUADALAJARA,1754,mercury_sales,MONTO,75606.0
New Spain,GUADALAJARA,1754,silver_tax,MONTO,22278.0
New Spain,GUADALAJARA,1755,gold_tax,MONTO,11284.0
New Spain,GUADALAJARA,1755,mercury_sales,MONTO,109209.0
New Spain,GUADALAJARA,1755,silver_tax,MONTO,26574.0
New Spain,GUADALAJARA,1756,gold_tax,MONTO,2579.0
New Spain,GUADALAJARA,1756,mercury_sales,MONTO,91612.0
New Spain,GUADALAJARA,1756,silver_tax,MONTO,27446.0
New Spain,GUADALAJARA,1757,gold_tax,MONTO,854.0
New Spain,GUADALAJARA,1757,mercury_sales,MONTO,113278.0
New Spain,GUADALAJARA,1757,silver_tax,MONTO,25935.0
New Spain,GUADALAJARA,1758,gold_tax,MONTO,1434.0
New Spain,GUADALAJARA,1758,mercury_sales,MONTO,137299.0
New Spain,GUADALAJARA,1758,silver_tax,MONTO,30040.0
New Spain,GUADALAJARA,1759,gold_tax,MONTO,3362.0
New Spain,GUADALAJARA,1759,mercury_sales,MONTO,150028.0
New Spain,GUADALAJARA,1759,silver_tax,MONTO,28926.0
New Spain,GUADALAJARA,1760,gold_tax,MONTO,36504.0
New Spain,GUADALAJARA,1760,mercury_sales,MONTO,273818.0
New Spain,GUADALAJARA,1760,silver_tax,MONTO,35720.0
New Spain,GUADALAJARA,1762,gold_tax,MONTO,14243.0
New Spain,GUADALAJARA,1762,mercury_sales,MONTO,191889.0
New Spain,GUADALAJARA,1762,silver_tax,MONTO,17568.0
New Spain,GUADALAJARA,1763,gold_tax,MONTO,7277.0
New Spain,GUADALAJARA,1763,mercury_sales,MONTO,233279.0
New Spain,GUADALAJARA,1763,silver_tax,MONTO,17487.0
New Spain,GUADALAJARA,1764,gold_tax,MONTO,1653.0
New Spain,GUADALAJARA,1764,mercury_sales,MONTO,194818.0
New Spain,GUADALAJARA,1764,silver_tax,MONTO,18438.0
New Spain,GUADALAJARA,1765,gold_tax,MONTO,16657.0
New Spain,GUADALAJARA,1765,mercury_sales,MONTO,220301.0
New Spain,GUADALAJARA,1765,silver_tax,MONTO,22537.0
New Spain,GUADALAJARA,1766,gold_tax,MONTO,15908.0
New Spain,GUADALAJARA,1766,mercury_sales,MONTO,234305.0
New Spain,GUADALAJARA,1766,silver_tax,MONTO,32223.0
New Spain,GUADALAJARA,1767,gold_tax,MONTO,10588.0
New Spain,GUADALAJARA,1767,mercury_sales,MONTO,248585.0
New Spain,GUADALAJARA,1767,silver_tax,MONTO,13558.0
New Spain,GUADALAJARA,1768,gold_tax,MONTO,27364.0
New Spain,GUADALAJARA,1768,mercury_sales,MONTO,234218.0
New Spain,GUADALAJARA,1768,silver_other,MONTO,1812.0
New Spain,GUADALAJARA,1768,silver_tax,MONTO,10024.0
New Spain,GUADALAJARA,1769,gold_tax,MONTO,18177.0
New Spain,GUADALAJARA,1769,mercury_sales,MONTO,246938.0
New Spain,GUADALAJARA,1769,silver_other,MONTO,336.0
New Spain,GUADALAJARA,1769,silver_tax,MONTO,6184.0
New Spain,GUADALAJARA,1770,gold_tax,MONTO,1543.0
New Spain,GUADALAJARA,1770,mercury_sales,MONTO,181291.0
New Spain,GUADALAJARA,1770,silver_other,MONTO,156.0
New Spain,GUADALAJARA,1770,silver_tax,MONTO,2189.0
New Spain,GUADALAJARA,1771,gold_tax,MONTO,3342.0
New Spain,GUADALAJARA,1771,mercury_sales,MONTO,181104.0
New Spain,GUADALAJARA,1771,silver_other,MONTO,356.0
New Spain,GUADALAJARA,1771,silver_tax,MONTO,1924.0
New Spain,GUADALAJARA,1772,gold_tax,MONTO,3155.0
New Spain,GUADALAJARA,1772,mercury_sales,MONTO,190406.0
New Spain,GUADALAJARA,1772,silver_other,MONTO,731.0
New Spain,GUADALAJARA,1772,silver_tax,MONTO,6439.0
New Spain,GUADALAJARA,1773,gold_tax,MONTO,4146.0
New Spain,GUADALAJARA,1773,mercury_sales,MONTO,251269.0
New Spain,GUADALAJARA,1773,silver_other,MONTO,159.0
New Spain,GUADALAJARA,1773,silver_tax,MONTO,5689.0
New Spain,GUADALAJARA,1774,gold_tax,MONTO,3074.0
New Spain,GUADALAJARA,1774,mercury_sales,MONTO,218058.0
New Spain,GUADALAJARA,1774,silver_other,MONTO,198.0
New Spain,GUADALAJARA,1774,silver_tax,MONTO,2062.0
New Spain,GUADALAJARA,1775,gold_tax,MONTO,5761.0
New Spain,GUADALAJARA,1775,mercury_sales,MONTO,208573.0
New Spain,GUADALAJARA,1775,silver_other,MONTO,253.0
New Spain,GUADALAJARA,1775,silver_tax,MONTO,6365.0
New Spain,GUADALAJARA,1776,gold_tax,MONTO,3518.0
New Spain,GUADALAJARA,1776,mercury_sales,MONTO,198195.0
New Spain,GUADALAJARA,1776,silver_other,MONTO,468.0
New Spain,GUADALAJARA,1776,silver_tax,MONTO,5533.0
New Spain,GUADALAJARA,1777,gold_tax,MONTO,1048.0
New Spain,GUADALAJARA,1777,mercury_sales,MONTO,174928.0
New Spain,GUADALAJARA,1777,silver_tax,MONTO,3538.0
New Spain,GUADALAJARA,1778,gold_tax,MONTO,2511.0
New Spain,GUADALAJARA,1778,mercury_sales,MONTO,142926.0
New Spain,GUADALAJARA,1778,silver_other,MONTO,485.0
New Spain,GUADALAJARA,1778,silver_tax,MONTO,13184.0
New Spain,GUADALAJARA,1779,gold_tax,MONTO,1486.0
