caja,region,year,direction,counterparty,account,currency,currency_assumed,amount_raw,pesos_272mrv,includes_freight
BOLAÑOS,New Spain,1767,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,163395.0,163395.0,False
BOLAÑOS,New Spain,1768,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,100623.0,100623.0,False
BOLAÑOS,New Spain,1769,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,100094.0,100094.0,False
BOLAÑOS,New Spain,1770,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,100369.0,100369.0,False
BOLAÑOS,New Spain,1771,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,126443.0,126443.0,False
BOLAÑOS,New Spain,1772,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,79977.0,79977.0,False
BOLAÑOS,New Spain,1773,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,119928.0,119928.0,False
BOLAÑOS,New Spain,1774,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,124148.0,124148.0,False
BOLAÑOS,New Spain,1775,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,122996.0,122996.0,False
BOLAÑOS,New Spain,1776,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,212130.0,212130.0,False
BOLAÑOS,New Spain,1777,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,225134.0,225134.0,False
BOLAÑOS,New Spain,1778,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,208706.0,208706.0,False
BOLAÑOS,New Spain,1779,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,206357.0,206357.0,False
BOLAÑOS,New Spain,1780,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,222973.0,222973.0,False
BOLAÑOS,New Spain,1781,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,209847.0,209847.0,False
BOLAÑOS,New Spain,1782,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,77826.0,77826.0,False
BOLAÑOS,New Spain,1783,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,371100.0,371100.0,False
BOLAÑOS,New Spain,1784,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,209271.0,209271.0,False
BOLAÑOS,New Spain,1785,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,145591.0,145591.0,False
BOLAÑOS,New Spain,1786,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,123871.0,123871.0,False
BOLAÑOS,New Spain,1786,in,unspecified,OTRAS TESORERIAS,MONTO,True,6.0,6.0,False
BOLAÑOS,New Spain,1788,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,170805.0,170805.0,False
BOLAÑOS,New Spain,1788,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,113153.0,113153.0,False
BOLAÑOS,New Spain,1789,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,25117.0,25117.0,False
BOLAÑOS,New Spain,1790,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,27187.0,27187.0,False
BOLAÑOS,New Spain,1791,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,44273.0,44273.0,False
BOLAÑOS,New Spain,1792,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,173002.0,173002.0,False
BOLAÑOS,New Spain,1793,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,342315.0,342315.0,False
BOLAÑOS,New Spain,1794,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,159600.0,159600.0,False
BOLAÑOS,New Spain,1795,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,391047.0,391047.0,False
BOLAÑOS,New Spain,1796,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,166354.0,166354.0,False
BOLAÑOS,New Spain,1797,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,175024.0,175024.0,False
BOLAÑOS,New Spain,1798,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,92886.0,92886.0,False
BOLAÑOS,New Spain,1799,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,119258.0,119258.0,False
BOLAÑOS,New Spain,1800,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,52739.0,52739.0,False
BOLAÑOS,New Spain,1801,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,74219.0,74219.0,False
BOLAÑOS,New Spain,1802,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,365.0,365.0,False
BOLAÑOS,New Spain,1804,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,43322.0,43322.0,False
CAMPECHE,New Spain,1716,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,10720.0,10720.0,False
CAMPECHE,New Spain,1717,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,14700.0,14700.0,False
CAMPECHE,New Spain,1718,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,16000.0,16000.0,False
CAMPECHE,New Spain,1721,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,10000.0,10000.0,False
CAMPECHE,New Spain,1722,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,27705.0,27705.0,False
CAMPECHE,New Spain,1723,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,12000.0,12000.0,False
CAMPECHE,New Spain,1724,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,16000.0,16000.0,False
CAMPECHE,New Spain,1725,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,3242.0,3242.0,False
CAMPECHE,New Spain,1726,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,1600.0,1600.0,False
CAMPECHE,New Spain,1528,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,12000.0,12000.0,False
CAMPECHE,New Spain,1729,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,8000.0,8000.0,False
CAMPECHE,New Spain,1755,out,Yucatan,REMITIDO A MERIDA DE YUCATAN,MONTO,True,6635.0,6635.0,False
CAMPECHE,New Spain,1755,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,12288.0,12288.0,False
CAMPECHE,New Spain,1757,out,Yucatan,REMITIDO A MERIDA DE YUCATAN,MONTO,True,6000.0,6000.0,False
CAMPECHE,New Spain,1757,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,12912.0,12912.0,False
CAMPECHE,New Spain,1760,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,96688.0,96688.0,False
CAMPECHE,New Spain,1762,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,17487.0,17487.0,False
CAMPECHE,New Spain,1763,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,14406.0,14406.0,False
CAMPECHE,New Spain,1764,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,86021.0,86021.0,False
CAMPECHE,New Spain,1764,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,28505.0,28505.0,False
CAMPECHE,New Spain,1765,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,11668.0,11668.0,False
CAMPECHE,New Spain,1766,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,11601.0,11601.0,False
CAMPECHE,New Spain,1767,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,12426.0,12426.0,False
CAMPECHE,New Spain,1768,in,Veracruz,REMITIDO DE VERACRUZ Y MERIDA,MONTO,True,53538.0,53538.0,False
CAMPECHE,New Spain,1769,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,16825.0,16825.0,False
CAMPECHE,New Spain,1770,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,67644.0,67644.0,False
CAMPECHE,New Spain,1770,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,16020.0,16020.0,False
CAMPECHE,New Spain,1771,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,48010.0,48010.0,False
CAMPECHE,New Spain,1771,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,17527.0,17527.0,False
CAMPECHE,New Spain,1772,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,100287.0,100287.0,False
CAMPECHE,New Spain,1772,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,20736.0,20736.0,False
CAMPECHE,New Spain,1773,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,45988.0,45988.0,False
CAMPECHE,New Spain,1773,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,21578.0,21578.0,False
CAMPECHE,New Spain,1774,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,54365.0,54365.0,False
CAMPECHE,New Spain,1774,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,20658.0,20658.0,False
CAMPECHE,New Spain,1775,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,32742.0,32742.0,False
CAMPECHE,New Spain,1775,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,18367.0,18367.0,False
CAMPECHE,New Spain,1776,out,Isla del Carmen,SITUADO DE YSLA DEL CARMEN,MONTO,True,10000.0,10000.0,False
CAMPECHE,New Spain,1776,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,127002.0,127002.0,False
CAMPECHE,New Spain,1776,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,18022.0,18022.0,False
CAMPECHE,New Spain,1777,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,773.0,773.0,False
CAMPECHE,New Spain,1777,out,Isla del Carmen,SITUADO DE YSLA DEL CARMEN,MONTO,True,8477.0,8477.0,False
CAMPECHE,New Spain,1777,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,6213.0,6213.0,False
CAMPECHE,New Spain,1777,in,Isla del Carmen,SITUADO DE YSLA DEL CARMEN,MONTO,True,18478.0,18478.0,False
CAMPECHE,New Spain,1778,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,74426.0,74426.0,False
CAMPECHE,New Spain,1780,out,Isla del Carmen,SITUADO DE YSLA DEL CARMEN,MONTO,True,44108.0,44108.0,False
CAMPECHE,New Spain,1780,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,125100.0,125100.0,False
CAMPECHE,New Spain,1881,out,Guatemala,REMITIDO A GUATEMALA,MONTO,True,12467.0,12467.0,False
CAMPECHE,New Spain,1881,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,13466.0,13466.0,False
CAMPECHE,New Spain,1881,out,Isla del Carmen,SITUADO DE YSLA DEL CARMEN,MONTO,True,43759.0,43759.0,False
CAMPECHE,New Spain,1881,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,30000.0,30000.0,False
CAMPECHE,New Spain,1782,out,Guatemala,REMITIDO A GUATEMALA,MONTO,True,10158.0,10158.0,False
CAMPECHE,New Spain,1782,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,2408.0,2408.0,False
CAMPECHE,New Spain,1782,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,175125.0,175125.0,False
CAMPECHE,New Spain,1782,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,56000.0,56000.0,False
CAMPECHE,New Spain,1783,out,Havana,REMITIDO A HAVANA,MONTO,True,8763.0,8763.0,False
CAMPECHE,New Spain,1783,in,Havana,REMITIDO DE HAVANA,MONTO,True,4917.0,4917.0,False
CAMPECHE,New Spain,1783,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,480611.0,480611.0,False
CAMPECHE,New Spain,1783,in,Isla del Carmen,SITUADO DE YSLA DEL CARMEN,MONTO,True,102416.0,102416.0,False
CAMPECHE,New Spain,1784,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,1957.0,1957.0,False
CAMPECHE,New Spain,1784,in,Havana,REMITIDO DE HAVANA,MONTO,True,10000.0,10000.0,False
CAMPECHE,New Spain,1784,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,77493.0,77493.0,False
CAMPECHE,New Spain,1784,in,Yucatan,REMITIDO DE RL CAJA DE YUCATAN,MONTO,True,19005.0,19005.0,False
CAMPECHE,New Spain,1785,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,99234.0,99234.0,False
CAMPECHE,New Spain,1787,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,1750.0,1750.0,False
CAMPECHE,New Spain,1787,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,300.0,300.0,False
CAMPECHE,New Spain,1788,out,unspecified,OTRAS TESORERIAS,MONTO,True,115152.0,115152.0,False
CAMPECHE,New Spain,1788,in,unspecified,OTRAS TESORERIAS,MONTO,True,115152.0,115152.0,False
CAMPECHE,New Spain,1789,out,unspecified,OTRAS TESORERIAS,MONTO,True,137699.0,137699.0,False
CAMPECHE,New Spain,1789,in,unspecified,OTRAS TESORERIAS,MONTO,True,137699.0,137699.0,False
CAMPECHE,New Spain,1790,out,unspecified,OTRAS TESORERIAS,MONTO,True,93268.0,93268.0,False
CAMPECHE,New Spain,1790,in,unspecified,OTRAS TESORERIAS,MONTO,True,238594.0,238594.0,False
CAMPECHE,New Spain,1791,out,unspecified,OTRAS TESORERIAS,MONTO,True,112729.0,112729.0,False
CAMPECHE,New Spain,1791,in,unspecified,OTRAS TESORERIAS,MONTO,True,112729.0,112729.0,False
CAMPECHE,New Spain,1792,out,unspecified,OTRAS TESORERIAS,MONTO,True,25020.0,25020.0,False
CAMPECHE,New Spain,1792,in,unspecified,OTRAS TESORERIAS,MONTO,True,124054.0,124054.0,False
CAMPECHE,New Spain,1793,in,unspecified,OTRAS TESORERIAS,MONTO,True,224074.0,224074.0,False
CAMPECHE,New Spain,1794,out,Isla del Carmen,SITUADO DE YSLA DEL CARMEN,MONTO,True,11301.0,11301.0,False
CAMPECHE,New Spain,1794,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,25000.0,25000.0,False
CAMPECHE,New Spain,1794,in,Isla del Carmen,SITUADO DE YSLA DEL CARMEN,MONTO,True,14000.0,14000.0,False
CAMPECHE,New Spain,1795,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,152881.0,152881.0,False
CAMPECHE,New Spain,1796,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,42832.0,42832.0,False
CAMPECHE,New Spain,1796,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,93171.0,93171.0,False
CAMPECHE,New Spain,1797,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,236.0,236.0,False
CAMPECHE,New Spain,1797,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,150412.0,150412.0,False
CAMPECHE,New Spain,1799,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,239689.0,239689.0,False
CAMPECHE,New Spain,1799,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,239689.0,239689.0,False
CAMPECHE,New Spain,1800,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,110461.0,110461.0,False
CAMPECHE,New Spain,1800,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,110461.0,110461.0,False
CAMPECHE,New Spain,1803,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,123.0,123.0,False
CAMPECHE,New Spain,1803,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,169244.0,169244.0,False
CAMPECHE,New Spain,1805,out,Veracruz,REMITIDO A RL CAJA DE VERACRUZ,MONTO,True,75.0,75.0,False
CAMPECHE,New Spain,1805,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,105961.0,105961.0,False
CAMPECHE,New Spain,1807,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,406045.0,406045.0,False
CAMPECHE,New Spain,1812,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,1084.0,1084.0,False
CAMPECHE,New Spain,1815,in,Veracruz,REMITIDO DE RL CAJA DE VERACRUZ,MONTO,True,1053.0,1053.0,False
CHIHUAHA,New Spain,1785,in,Durango,REMITIDO DE RL CAJA DE DURANGO,MONTO,True,419724.0,419724.0,False
CHIHUAHA,New Spain,1786,in,Mexico City,REMITIDO DE RL CAJA DE MEXICO,MONTO,True,153089.0,153089.0,False
CHIHUAHA,New Spain,1788,in,Durango,REMITIDO DE RL CAJA DE DURANGO,MONTO,True,200000.0,200000.0,False
CHIHUAHA,New Spain,1788,in,Mexico City,REMITIDO DE RL CAJA DE MEXICO,MONTO,True,172060.0,172060.0,False
CHIHUAHA,New Spain,1789,out,unspecified,OTRAS TESORERIAS,MONTO,True,11844.0,11844.0,False
CHIHUAHA,New Spain,1789,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,45681.0,45681.0,False
CHIHUAHA,New Spain,1789,in,Mexico City,REMITIDO DE RL CAJA DE MEXICO,MONTO,True,117478.0,117478.0,False
CHIHUAHA,New Spain,1790,in,Durango,REMITIDO DE RL CAJA DE DURANGO,MONTO,True,440000.0,440000.0,False
CHIHUAHA,New Spain,1790,in,Mexico City,REMITIDO DE RL CAJA DE MEXICO,MONTO,True,102800.0,102800.0,False
CHIHUAHA,New Spain,1797,out,unspecified,OTRAS TESORERIAS,MONTO,True,28032.0,28032.0,False
CHIHUAHA,New Spain,1797,in,unspecified,OTRAS TESORERIAS,MONTO,True,397714.0,397714.0,False
CHIHUAHA,New Spain,1798,out,unspecified,OTRAS TESORERIAS,MONTO,True,1531.0,1531.0,False
CHIHUAHA,New Spain,1798,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,167773.0,167773.0,False
CHIHUAHA,New Spain,1798,in,unspecified,OTRAS TESORERIAS,MONTO,True,431458.0,431458.0,False
CHIHUAHA,New Spain,1799,out,unspecified,OTRAS TESORERIAS,MONTO,True,6209.0,6209.0,False
CHIHUAHA,New Spain,1799,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,37279.0,37279.0,False
CHIHUAHA,New Spain,1799,in,unspecified,OTRAS TESORERIAS,MONTO,True,352963.0,352963.0,False
CHIHUAHA,New Spain,1800,out,unspecified,OTRAS TESORERIAS,MONTO,True,946.0,946.0,False
CHIHUAHA,New Spain,1800,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,234844.0,234844.0,False
CHIHUAHA,New Spain,1800,in,unspecified,OTRAS TESORERIAS,MONTO,True,361668.0,361668.0,False
CHIHUAHA,New Spain,1801,out,unspecified,OTRAS TESORERIAS,MONTO,True,3630.0,3630.0,False
CHIHUAHA,New Spain,1801,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,259937.0,259937.0,False
CHIHUAHA,New Spain,1801,in,unspecified,OTRAS TESORERIAS,MONTO,True,602178.0,602178.0,False
CHIHUAHA,New Spain,1802,out,unspecified,OTRAS TESORERIAS,MONTO,True,3710.0,3710.0,False
CHIHUAHA,New Spain,1802,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,156345.0,156345.0,False
CHIHUAHA,New Spain,1802,in,unspecified,OTRAS TESORERIAS,MONTO,True,399957.0,399957.0,False
CHIHUAHA,New Spain,1803,out,unspecified,OTRAS TESORERIAS,MONTO,True,8058.0,8058.0,False
CHIHUAHA,New Spain,1803,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,96463.0,96463.0,False
CHIHUAHA,New Spain,1803,in,unspecified,OTRAS TESORERIAS,MONTO,True,335235.0,335235.0,False
CHIHUAHA,New Spain,1804,out,unspecified,OTRAS TESORERIAS,MONTO,True,31993.0,31993.0,False
CHIHUAHA,New Spain,1804,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,67962.0,67962.0,False
CHIHUAHA,New Spain,1804,in,unspecified,OTRAS TESORERIAS,MONTO,True,493666.0,493666.0,False
CHIHUAHA,New Spain,1804,out,unspecified,OTRAS TESORERIAS,MONTO,True,175270.0,175270.0,False
CHIHUAHA,New Spain,1804,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,157692.0,157692.0,False
CHIHUAHA,New Spain,1804,in,unspecified,OTRAS TESORERIAS,MONTO,True,550187.0,550187.0,False
CHIHUAHA,New Spain,1806,out,unspecified,OTRAS TESORERIAS,MONTO,True,245019.0,245019.0,False
CHIHUAHA,New Spain,1806,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,63305.0,63305.0,False
CHIHUAHA,New Spain,1806,in,unspecified,OTRAS TESORERIAS,MONTO,True,360726.0,360726.0,False
CHIHUAHA,New Spain,1807,out,unspecified,OTRAS TESORERIAS,MONTO,True,16766.0,16766.0,False
CHIHUAHA,New Spain,1807,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,54907.0,54907.0,False
CHIHUAHA,New Spain,1807,in,unspecified,OTRAS TESORERIAS,MONTO,True,504297.0,504297.0,False
CHIHUAHA,New Spain,1808,out,unspecified,OTRAS TESORERIAS,MONTO,True,11909.0,11909.0,False
CHIHUAHA,New Spain,1808,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,112656.0,112656.0,False
CHIHUAHA,New Spain,1808,in,unspecified,OTRAS TESORERIAS,MONTO,True,383723.0,383723.0,False
CHIHUAHA,New Spain,1809,out,unspecified,OTRAS TESORERIAS,MONTO,True,136562.0,136562.0,False
CHIHUAHA,New Spain,1809,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,95426.0,95426.0,False
CHIHUAHA,New Spain,1809,in,unspecified,OTRAS TESORERIAS,MONTO,True,364348.0,364348.0,False
CHIHUAHA,New Spain,1810,out,unspecified,OTRAS TESORERIAS,MONTO,True,74034.0,74034.0,False
CHIHUAHA,New Spain,1810,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,38651.0,38651.0,False
CHIHUAHA,New Spain,1810,in,unspecified,OTRAS TESORERIAS,MONTO,True,358161.0,358161.0,False
CHIHUAHA,New Spain,1811,out,unspecified,OTRAS TESORERIAS,MONTO,True,318830.0,318830.0,False
CHIHUAHA,New Spain,1811,in,unspecified,OTRAS TESORERIAS,MONTO,True,717170.0,717170.0,False
CHIHUAHA,New Spain,1813,out,unspecified,OTRAS TESORERIAS,MONTO,True,138120.0,138120.0,False
CHIHUAHA,New Spain,1813,in,unspecified,OTRAS TESORERIAS,MONTO,True,309724.0,309724.0,False
CHIHUAHA,New Spain,1814,out,unspecified,OTRAS TESORERIAS,MONTO,True,86655.0,86655.0,False
CHIHUAHA,New Spain,1814,in,unspecified,OTRAS TESORERIAS,MONTO,True,336379.0,336379.0,False
CHIHUAHUA,New Spain,1785,in,Durango,REMITIDO DE RL CAJA DE DURANGO,MONTO,True,419724.0,419724.0,False
CHIHUAHUA,New Spain,1786,in,Mexico City,REMITIDO DE RL CAJA DE MEXICO,MONTO,True,153089.0,153089.0,False
CHIHUAHUA,New Spain,1788,in,Durango,REMITIDO DE RL CAJA DE DURANGO,MONTO,True,200000.0,200000.0,False
CHIHUAHUA,New Spain,1788,in,Mexico City,REMITIDO DE RL CAJA DE MEXICO,MONTO,True,172060.0,172060.0,False
CHIHUAHUA,New Spain,1789,out,unspecified,OTRAS TESORERIAS,MONTO,True,11844.0,11844.0,False
CHIHUAHUA,New Spain,1789,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,45681.0,45681.0,False
CHIHUAHUA,New Spain,1789,in,Mexico City,REMITIDO DE RL CAJA DE MEXICO,MONTO,True,117478.0,117478.0,False
CHIHUAHUA,New Spain,1790,in,Durango,REMITIDO DE RL CAJA DE DURANGO,MONTO,True,440000.0,440000.0,False
CHIHUAHUA,New Spain,1790,in,Mexico City,REMITIDO DE RL CAJA DE MEXICO,MONTO,True,102800.0,102800.0,False
CHIHUAHUA,New Spain,1797,out,unspecified,OTRAS TESORERIAS,MONTO,True,28032.0,28032.0,False
CHIHUAHUA,New Spain,1797,in,unspecified,OTRAS TESORERIAS,MONTO,True,397714.0,397714.0,False
CHIHUAHUA,New Spain,1798,out,unspecified,OTRAS TESORERIAS,MONTO,True,1531.0,1531.0,False
CHIHUAHUA,New Spain,1798,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,167773.0,167773.0,False
CHIHUAHUA,New Spain,1798,in,unspecified,OTRAS TESORERIAS,MONTO,True,431458.0,431458.0,False
CHIHUAHUA,New Spain,1799,out,unspecified,OTRAS TESORERIAS,MONTO,True,6209.0,6209.0,False
CHIHUAHUA,New Spain,1799,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,37279.0,37279.0,False
CHIHUAHUA,New Spain,1799,in,unspecified,OTRAS TESORERIAS,MONTO,True,352963.0,352963.0,False
CHIHUAHUA,New Spain,1800,out,unspecified,OTRAS TESORERIAS,MONTO,True,946.0,946.0,False
CHIHUAHUA,New Spain,1800,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,234844.0,234844.0,False
CHIHUAHUA,New Spain,1800,in,unspecified,OTRAS TESORERIAS,MONTO,True,361668.0,361668.0,False
CHIHUAHUA,New Spain,1801,out,unspecified,OTRAS TESORERIAS,MONTO,True,3630.0,3630.0,False
CHIHUAHUA,New Spain,1801,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,259937.0,259937.0,False
CHIHUAHUA,New Spain,1801,in,unspecified,OTRAS TESORERIAS,MONTO,True,602178.0,602178.0,False
CHIHUAHUA,New Spain,1802,out,unspecified,OTRAS TESORERIAS,MONTO,True,3710.0,3710.0,False
CHIHUAHUA,New Spain,1802,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,156345.0,156345.0,False
CHIHUAHUA,New Spain,1802,in,unspecified,OTRAS TESORERIAS,MONTO,True,399957.0,399957.0,False
CHIHUAHUA,New Spain,1803,out,unspecified,OTRAS TESORERIAS,MONTO,True,8058.0,8058.0,False
CHIHUAHUA,New Spain,1803,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,96463.0,96463.0,False
CHIHUAHUA,New Spain,1803,in,unspecified,OTRAS TESORERIAS,MONTO,True,335235.0,335235.0,False
CHIHUAHUA,New Spain,1804,out,unspecified,OTRAS TESORERIAS,MONTO,True,31993.0,31993.0,False
CHIHUAHUA,New Spain,1804,out,Mexico City,REMITIDO A RL CAJA DE MEXICO,MONTO,True,67962.0,67962.0,False
CHIHUAHUA,New Spain,1804,in,unspecified,OTRAS TESORERIAS,MONTO,True,493666.0,493666.0,False
