tile_x,tile_y,cells_per_side,value_usd,drawn_area
4600,1128,8,9096261746.104485,6968245049.1015625
4608,1128,8,12493410249.26019,8953039821.3125
4616,1128,8,12154081369.98005,9376153399.304688
4624,1128,8,10408013223.355677,7905806611.003906
4632,1128,8,9995636836.204796,6849791817.59375
4640,1128,8,7074004520.685293,5604791572.5625
4648,1128,8,10104179977.913074,7978753008.871094
4656,1128,8,16496006265.124481,10342633690.976562
4664,1128,8,6893879963.50794,6295401154.0625
4672,1128,8,18831462849.995495,13585025444.949219
4680,1128,8,27937458785.074352,20636572167.953125
4688,1128,8,48865278254.16516,37278742251.453125
4696,1128,8,54327307983.32622,40909071101.01367
4704,1128,8,20251158355.960854,18011417985.88672
4712,1128,8,13437101596.344786,10673321627.644531
4720,1128,8,3694311713.86636,2999814062.4316406
744,1136,8,6765810429.567828,12594127860.65625
752,1136,8,103413414875.883,56908825813.9375
760,1136,8,813345118.0701513,7531610052.8125
768,1136,8,90700907.31123488,1557871969.359375
1504,1136,8,15827139.173547542,1115670929.7734375
1512,1136,8,7913569.586773771,805958235.78125
1520,1136,8,39649881.90743348,207782203.96875
1528,1136,8,7957759950.229024,4867942041.0546875
1536,1136,8,1459873772.6742806,1860140328.734375
1544,1136,8,700660734.6079694,226893567.3515625
1552,1136,8,1307746311.7066283,2074514399.28125
1560,1136,8,3025192131.6948495,133232389.140625
1568,1136,8,3263142267.78027,6478746845.1015625
1576,1136,8,27902969896.67365,13417429969.34375
1584,1136,8,4614819071.890849,3815168868.6640625
1592,1136,8,5335724893.362463,2896115301.46875
1600,1136,8,1823954787.2049413,1722943910.9296875
1608,1136,8,2233843372.2006903,1516200289.015625
1616,1136,8,7815180294.475809,5334120013.203125
1624,1136,8,7478991954.995742,5736442106.75
1632,1136,8,4036566813.406257,425238468.73828125
1640,1136,8,546088072.1110471,3706842657.4765625
1744,1136,8,113679314.31787983,813744045.2304688
1752,1136,8,2348849226.447095,2838878707.234375
1760,1136,8,1877443005.588895,753487722.5234375
1768,1136,8,765149729.4851377,255633971.5390625
1776,1136,8,1820244645.5386028,447977676.484375
1784,1136,8,846373127.7158433,1275749040.0546875
1792,1136,8,11020708697.5891,5290601281.4609375
1848,1136,8,28567.713531318193,1109445228.7519531
1904,1136,8,118994.12118730396,1870782193.6328125
1912,1136,8,16768088.008790633,591372580.5175781
1920,1136,8,1813215041.5912418,2171002357.3710938
1928,1136,8,7742495819.755925,3399057020.029297
1936,1136,8,776768891.7666901,1309577814.5800781
1944,1136,8,2007983717.1868768,2828841636.4257812
1952,1136,8,560268482.8714393,2006869578.3828125
2024,1136,8,165452583.9062354,1367403493.6738281
2816,1136,8,41994349.90701473,3130491758.907715
2824,1136,8,122890604.07113162,2426199481.2143555
2832,1136,8,60873761.965286285,635387910.5117188
2840,1136,8,99230994.61017495,751309257.8205566
2848,1136,8,99200867.19990467,1208646225.1623535
2856,1136,8,11626830.36110523,662564631.4562988
2864,1136,8,9894396.463010034,567891552.3835449
2872,1136,8,9742300.259298448,632974080.1252441
2880,1136,8,20805330.03401466,115596896.5566101
2888,1136,8,15130082.899790354,1745555.03805542
2896,1136,8,15727010.129225686,5997669.768127441
2904,1136,8,15934255.222331388,2905269.0507507324
2912,1136,8,15110900.17861614,4599923.244995117
2920,1136,8,15122185.322869502,6521592.381958008
2928,1136,8,15153762.254060443,8683174.033050537
2936,1136,8,15139876.516395327,10743885.895751953
2944,1136,8,15139017.605099166,11241325.118408203
2952,1136,8,15663872.244899599,11429347.495666504
2960,1136,8,15148816.518884558,11672286.298278809
2968,1136,8,15294075.071222685,8083739.924438477
2976,1136,8,84166443.32236338,71771661.62640381
2984,1136,8,247107632.39261815,190713719.69769287
2992,1136,8,247843758.184105,198656601.26361084
3000,1136,8,250172650.50277248,196291145.03848267
3008,1136,8,247107632.39261815,194403045.34118652
3016,1136,8,247107632.39261815,199895306.5699463
3024,1136,8,247107632.39261815,174518794.2659912
3032,1136,8,247464686.73116717,164338858.8170166
3040,1136,8,247107632.39261815,170721429.42797852
3048,1136,8,247107632.39261815,162107201.67871094
3056,1136,8,247107632.39261815,165236048.99072266
3064,1136,8,247507750.62078512,131539457.4663086
3072,1136,8,247125045.69841936,10655199.21862793
3080,1136,8,332712211.0804327,21093461.392333984
3088,1136,8,4113261.3749987655,234362027.53076172
3096,1136,8,4190.075863077653,247509914.00097656
3104,1136,8,420872.08946600184,240874816.5654297
3112,1136,8,177104.96496963562,575979882.5332031
3120,1136,8,35139.06638916054,553730755.0302734
3144,1136,8,5509.540879509521,319323024.3129883
3152,1136,8,1555063.9044554096,504082964.2788086
3160,1136,8,114345.47235042017,453361876.3208008
3168,1136,8,33671.457580507806,34581056.67919922
3176,1136,8,110071.78297736382,41654538.98730469
3184,1136,8,38278724.819824435,121468244.81542969
3192,1136,8,207723162.66623732,23033880.60546875
3200,1136,8,256023338.40329403,166385775.30029297
3208,1136,8,255659277.1276767,105112152.22705078
3216,1136,8,255659277.1276767,170296853.609375
3224,1136,8,255659277.1276767,121802012.15820312
3232,1136,8,255659277.1276767,148764066.79785156
3240,1136,8,255673711.0141156,590057198.0532227
3248,1136,8,256038725.67926887,1454462825.5146484
3256,1136,8,255716554.4525458,312956135.6542969
3264,1136,8,255659277.1276767,739695967.3657227
3272,1136,8,255659277.1276767,162178191.08984375
3280,1136,8,255716490.21714285,266699889.4736328
3288,1136,8,253296550.2009372,253333529.8149414
3296,1136,8,123918393.05172473,90858773.07763672
3304,1136,8,92347016.43078816,77985189.51513672
3312,1136,8,91653201.39644556,82579583.72021484
3320,1136,8,114931141.39513993,94202457.94726562
3328,1136,8,91084758.81607449,3935367.3999023438
3336,1136,8,90182592.12004906,21444133.486328125
3344,1136,8,90182592.12004906,32299553.610839844
3352,1136,8,90277793.54112843,20563007.16455078
3360,1136,8,81727974.10879445,142207511.19970703
3368,1136,8,35227575.04689416,337483916.03515625
3376,1136,8,58330.331573724834,113977568.32617188
3432,1136,8,40096769.6124304,606017984.1738281
3440,1136,8,256689222.00709724,15421382.219238281
3448,1136,8,256638900.53309014,35849879.760253906
3456,1136,8,256622753.75144446,65426093.70361328
3464,1136,8,256600877.46603543,74815299.7084961
3472,1136,8,256599573.91353205,57365679.185546875
3480,1136,8,256606606.96959794,55125231.62890625
3488,1136,8,256601498.60331446,43015301.96386719
3496,1136,8,256610567.76310086,20899100.822265625
3504,1136,8,256691301.6740182,28052960.880371094
3512,1136,8,256599707.61122674,11348055.664550781
3520,1136,8,257579152.2105641,11760619.458007812
3528,1136,8,256800833.50711945,26978759.904785156
3536,1136,8,256622759.32257345,12086367.151367188
3544,1136,8,256611360.26902282,46717687.25048828
3552,1136,8,256929533.59162092,66945360.97558594
3560,1136,8,257642382.26340786,75674986.47949219
3568,1136,8,260504056.9726755,108557898.20214844
3576,1136,8,256715786.14764145,69098245.35351562
3584,1136,8,278564306.56134945,31817979.37109375
3592,1136,8,257619429.37589267,7216022.5263671875
3600,1136,8,271883707.8831328,74582561.50683594
3608,1136,8,247411638.02750596,309749441.4482422
3616,1136,8,24250793.17192428,963223486.6357422
3640,1136,8,53135498178.27501,42942571870.987305
3648,1136,8,61986022055.953125,43051917159.50098
3656,1136,8,75224417825.21892,47181432451.7207
3664,1136,8,35594097331.01052,31900550220.23047
3672,1136,8,442106718.1920371,1667112470.7910156
3680,1136,8,1888233227.9111047,664119269.28125
3688,1136,8,154003354.66424924,284556844.8203125
3696,1136,8,1914997904.709996,737538724.640625
3704,1136,8,145080691.1526982,66828934.34765625
3712,1136,8,162234530.98001298,23612769.974609375
3720,1136,8,145532778.06331977,39005078.68359375
3728,1136,8,154157956.09257576,30591201.943359375
3736,1136,8,145040734.37237844,167280754.69921875
3744,1136,8,158320527.36844856,249031970.32226562
3752,1136,8,143534822.7805593,104670699.66601562
3760,1136,8,143534822.7805593,34090015.931640625
3768,1136,8,143534822.7805593,81074898.609375
3776,1136,8,143534822.7805593,109652982.9921875
3784,1136,8,143534822.7805593,8351755.50390625
3792,1136,8,143559812.8070166,12889220.59375
3800,1136,8,143534822.7805593,20359626.951171875
3808,1136,8,143534822.7805593,54658237.78125
3816,1136,8,144132110.84768173,38046405.228515625
3824,1136,8,143534822.7805593,34330852.95703125
3832,1136,8,143534822.7805593,89960410.34375
3840,1136,8,352924913.7400422,355834876.91796875
3848,1136,8,143534822.7805593,195033419.78125
3856,1136,8,143614384.66524762,131340529.98242188
3864,1136,8,143534822.7805593,91390262.00390625
3872,1136,8,143534822.7805593,119736014.77734375
3880,1136,8,148191590.5880663,109124942.58984375
3888,1136,8,154643879.42588332,44200474.85546875
3896,1136,8,170459154.38876164,18780469.94921875
3904,1136,8,405571067.18351805,707262821.9921875
3912,1136,8,158128549.7968789,85809793.64648438
3920,1136,8,160681180.13571823,190715413.3984375
3928,1136,8,144156544.4047674,513931815.7558594
3936,1136,8,79367785.91764194,737510328.8554688
4088,1136,8,112444058.0475376,2373560690.1679688
4096,1136,8,6212946984.305663,2805482583.4179688
4104,1136,8,8593899929.122658,6173801826.050781
4112,1136,8,8006001695.147033,7290760658.207031
4120,1136,8,9026673635.168905,3728825566.3242188
4128,1136,8,3096833306.931181,6132236187.8359375
4136,1136,8,30240980373.76646,17783472135.703125
4144,1136,8,10753611197.628563,9561944080.105469
4152,1136,8,8755791134.732363,6364028102.0703125
4160,1136,8,9441779820.441502,7034851014.121094
4168,1136,8,8999930195.501863,6586603581.7890625
4176,1136,8,8623725827.609924,6725395662.1796875
4184,1136,8,10356751116.427864,7441723446.082031
4192,1136,8,7860670803.775013,5989703216.5546875
4200,1136,8,8191935432.890562,6017721976.558594
4208,1136,8,8726406407.517193,6691036887.363281
4216,1136,8,8602179395.900593,6060273391.625
4224,1136,8,9557410898.453714,8145806866.625
4232,1136,8,19504919936.750546,12976944364.222656
4240,1136,8,9921877594.595068,8309123409.808594
4248,1136,8,10538448658.172504,7303137036.386719
4256,1136,8,9553658366.399076,7952431925.660156
4264,1136,8,19948702050.851704,13823557773.992188
4272,1136,8,10021885535.935656,7950475046.859375
4280,1136,8,8082035806.489453,5922602201.21875
4288,1136,8,8258978449.483949,6268142739.890625
4296,1136,8,10464516704.059807,7635497492.019531
4304,1136,8,7808681151.865767,5981676378.8671875
4312,1136,8,7431813885.907508,5395257368.691406
4320,1136,8,7618553142.864775,5826851854.2578125
4328,1136,8,7861553189.612577,5810493138.1640625
4336,1136,8,10865587102.275185,7958815245.9140625
4344,1136,8,6648509046.926771,5414122318.65625
4416,1136,8,5225030783.165328,4441403943.792969
4424,1136,8,5853548276.886933,2669578910.6875
4432,1136,8,182780939.45493928,678598894.6679688
4440,1136,8,11525147.971887242,2063084205.4296875
4448,1136,8,359098114.63143116,165029672.8671875
4456,1136,8,671933438.9538983,105163695.890625
4464,1136,8,2232423083.3766856,669125375.1445312
4472,1136,8,1244387429.9990098,1031765994.4453125
4480,1136,8,1355715351.079564,662326323.4804688
4488,1136,8,454393140.44690436,586188122.4023438
4496,1136,8,93532546.93162215,196337901.97265625
4504,1136,8,201243648.2752249,221196821.24609375
4512,1136,8,256767723.1222444,115279093.20703125
4520,1136,8,181245720.73680446,23855901.96875
4528,1136,8,632113654.7731189,292247708.0546875
4536,1136,8,244249514.26526403,2342543885.1132812
4544,1136,8,695046789.2428268,2847648096.4765625
4552,1136,8,4251690116.3544397,3029213639.5703125
4560,1136,8,4413458807.390752,3189067265.234375
4568,1136,8,2128311430.914106,1656117711.5820312
4576,1136,8,4206727735.43591,3082280838.0664062
4584,1136,8,8055309682.041912,5893332655.796875
4592,1136,8,9717107399.952717,7360614896.1640625
4600,1136,8,8798295190.11629,6356615668.378906
4608,1136,8,10935829348.7464,8891757950.964844
4616,1136,8,23625108091.564095,16226542653.316406
4624,1136,8,32653926150.74107,26301595175.28125
4632,1136,8,13166755697.78888,9857421758.34375
4640,1136,8,8215043070.956827,6113984787.566406
4648,1136,8,4168510299.9497786,4344896618.326172
4672,1136,8,9643405864.572428,6422158524.261719
4680,1136,8,18902393885.47974,13965109167.601562
4688,1136,8,49785090868.823715,40160433207.77344
4696,1136,8,14054695540.121296,5945030670.996094
4704,1136,8,1566998487.541183,1183119033.2832031
760,1144,8,415113808.7047494,1178805304.8828125
768,1144,8,15521238027.161404,3667735054.875
776,1144,8,377062923.3380117,5444070605.921875
1520,1144,8,5947197925.57629,1294291806.4296875
1528,1144,8,771050252.1219268,2867992033.2265625
1536,1144,8,3084596875.102168,632469568.078125
1544,1144,8,17920417292.448853,14456577387.265625
1552,1144,8,28364068774.16286,23431367218.757812
1560,1144,8,5888725835.986259,1202719344.34375
1568,1144,8,4824684811.596447,4746837740.125
1576,1144,8,18565213449.569653,15967604827.335938
1584,1144,8,8019553909.5074005,6280760491.9765625
1592,1144,8,9147732798.822014,6968930998.9609375
1600,1144,8,3876814913.7049274,2543797480.546875
1608,1144,8,2382491075.836098,2385825717.6875
1616,1144,8,3505690347.7051926,2187007310.90625
1624,1144,8,5315824601.457813,5022398004.296875
1632,1144,8,4184459421.067374,14092435.1796875
1640,1144,8,3286210647.360871,2961626336.53125
1736,1144,8,53594931.804316826,1316750262.3007812
1744,1144,8,1392922323.100917,2364441671.109375
1752,1144,8,19693034138.66313,11104694227.734375
1760,1144,8,2200463477.2079253,3842264906.6484375
1768,1144,8,2783588466.9305944,1325002467.046875
1776,1144,8,1698220801.213306,1630576439.9570312
1784,1144,8,3591049851.9922743,1987773655.46875
1792,1144,8,376011148.956149,2457241624.873047
1904,1144,8,541119.086088289,191519743.26953125
1912,1144,8,122814.39200739446,113007809.65625
1920,1144,8,852413317.0977042,21228382.4453125
1928,1144,8,1517438398.3570642,2471540473.7558594
1936,1144,8,5522699389.72682,5946689362.474609
1944,1144,8,9217859816.384813,6497695872.494141
1952,1144,8,4845961408.378131,2014129679.0136719
1960,1144,8,212281070.53045604,947964481.8144531
1968,1144,8,1322471920.6379442,1044136759.1601562
1984,1144,8,70925451.77111763,1027336997.9570312
1992,1144,8,76780.83971537556,693223893.2578125
2816,1144,8,571052454.3436368,1971467799.942871
2824,1144,8,11580657.6542855,1290354903.8137207
2832,1144,8,15481372.828545388,634338289.6068115
2840,1144,8,15541473.984023714,83245892.7680664
2848,1144,8,15295354.628030168,202945490.60302734
2856,1144,8,15845776.944479316,8780958.0881958
2864,1144,8,15213103.102095079,15873039.264770508
2872,1144,8,15893927.895811968,918088.1134033203
2880,1144,8,25667742.582625378,6893561.35534668
2888,1144,8,15452024.627064915,6664606.227874756
2896,1144,8,23565599.324638225,19448051.04763794
2904,1144,8,15160967.56976362,14474199.493988037
2912,1144,8,15178599.116932135,9879239.748931885
2920,1144,8,15119095.626919549,9591586.60180664
2928,1144,8,15110900.17861614,9760949.327392578
2936,1144,8,15147356.204787984,10454383.173950195
2944,1144,8,15121708.149666708,10488057.233795166
2952,1144,8,15110900.17861614,10424886.717895508
2960,1144,8,15122268.828430409,10993022.065612793
2968,1144,8,15136149.530216977,7003981.872009277
2976,1144,8,69495140.3579653,53099279.341430664
2984,1144,8,247107632.39261815,189985934.20773315
2992,1144,8,247107632.39261815,192428082.27771378
3000,1144,8,247107632.39261815,194752904.57917786
3008,1144,8,247176580.81725207,197383353.2420349
3016,1144,8,247107632.39261815,206859374.66455078
3024,1144,8,247107632.39261815,206479171.55755615
3032,1144,8,247107632.39261815,174752188.6517334
3040,1144,8,247107632.39261815,164644892.20483398
3048,1144,8,247107632.39261815,162503822.92858887
3056,1144,8,247107632.39261815,151026778.43029785
3064,1144,8,247154957.92275143,161482502.24743652
3072,1144,8,247153614.65680933,113366786.97558594
3080,1144,8,247112636.87487483,2484821.290283203
3088,1144,8,52204694.56410278,103252504.5024414
3096,1144,8,6112443.7411886,367597743.66308594
3104,1144,8,259842.76203525774,2216084182.895996
3112,1144,8,47575.791078401824,442887515.86865234
3120,1144,8,2903883.53615962,241838695.55371094
3128,1144,8,25499.452860546615,297133442.1791992
3136,1144,8,428788.6866762125,1090479958.3896484
3144,1144,8,661.2619559919416,509775672.55078125
3152,1144,8,371892.3840254785,452705964.2368164
3160,1144,8,554714.034879412,384418223.9638672
3168,1144,8,54699.58756570901,1494282963.4907227
3176,1144,8,80579718.49894935,216279305.7265625
3184,1144,8,243771629.73560837,66750996.12939453
3192,1144,8,255659277.1276767,159641992.4794922
3200,1144,8,256822126.54721317,106382464.71972656
3208,1144,8,256324500.59994242,164681983.6352539
3216,1144,8,255682376.78564313,177570497.4794922
3224,1144,8,255682710.11358994,126906585.453125
3232,1144,8,255674810.2302838,192190589.5908203
3240,1144,8,255659277.1276767,684341234.1523438
3248,1144,8,256099039.68025956,2320423096.4541016
3256,1144,8,255900886.38400483,1359743003.2539062
3264,1144,8,255659277.1276767,323045709.0698242
3272,1144,8,255695295.25152448,124982695.93945312
3280,1144,8,255662228.28398985,228025334.22607422
3288,1144,8,255770505.7694517,213463028.14013672
3296,1144,8,191019947.04657215,195484561.57958984
3304,1144,8,90899678.48313639,85496245.22509766
3312,1144,8,90358839.2809889,17036306.581054688
3320,1144,8,90182592.12004906,3050877.044921875
3328,1144,8,90182592.12004906,58408119.0390625
3336,1144,8,90292841.84634447,11597123.530273438
3344,1144,8,90182592.12004906,14176715.12109375
3352,1144,8,90328477.07174513,30902758.82861328
3360,1144,8,90182592.12004906,183658704.0180664
3368,1144,8,90475302.53794557,37423557.17285156
3376,1144,8,70455150.09378833,68362812.13964844
3384,1144,8,18539995.23165389,531518315.61328125
3432,1144,8,32074946.739191506,629216902.6748047
3440,1144,8,256599573.91353205,55905740.643066406
3448,1144,8,256599573.91353205,75090159.70898438
3456,1144,8,256604909.7886861,188277296.12597656
3464,1144,8,256599573.91353205,208518672.66796875
3472,1144,8,256599573.91353205,183595402.1689453
3480,1144,8,256602816.08266488,177498574.8569336
3488,1144,8,256599573.91353205,147180285.02490234
3496,1144,8,256599573.91353205,116721665.15283203
3504,1144,8,256613046.74131063,109418479.6430664
3512,1144,8,270751012.999136,97004996.90429688
3520,1144,8,261067433.5677875,78640501.02050781
3528,1144,8,256599573.91353205,68474342.60449219
3536,1144,8,256599573.91353205,93821998.26953125
3544,1144,8,256617704.145332,137539258.2138672
3552,1144,8,256632201.31092146,136804930.89257812
3560,1144,8,257781754.26865765,147960869.62890625
3568,1144,8,268241062.1964277,168876540.26953125
3576,1144,8,260387844.54079238,171501668.76171875
3584,1144,8,274754323.5027589,106785164.046875
3592,1144,8,256599573.91353205,48057679.12792969
3600,1144,8,291904363.77243006,20093917.517578125
3608,1144,8,266733818.48294327,97313200.0625
3616,1144,8,91878757.81217664,1064521461.0517578
3648,1144,8,782488954.1245297,895670741.8632812
3656,1144,8,447551970.5425205,4681619431.1171875
3664,1144,8,1009685559.7645923,3299994254.9296875
3672,1144,8,1245062919.7806952,547139151.1640625
3680,1144,8,302826181.36733794,227835945.84570312
3688,1144,8,255723486.48315498,4066408.517578125
3696,1144,8,206433448.46731046,16371424.4921875
3704,1144,8,147092681.125171,65545099.943359375
3712,1144,8,147785284.84782478,24363935.0859375
3720,1144,8,143907217.61016104,156459334.63671875
3728,1144,8,146085149.33143297,495697957.8222656
3736,1144,8,156309679.53269938,278065440.62890625
3744,1144,8,160151958.70779583,652021119.1289062
3752,1144,8,143534822.7805593,58902929.486328125
3760,1144,8,143534822.7805593,3299283.83203125
3768,1144,8,143534822.7805593,27037220.923828125
3776,1144,8,143534822.7805593,30506022.013671875
3784,1144,8,143534822.7805593,9623061.138671875
3792,1144,8,143534822.7805593,39881452.58984375
3800,1144,8,143534822.7805593,4152783.76171875
3808,1144,8,143534822.7805593,105575401.00976562
3816,1144,8,143534822.7805593,151028765.26367188
3824,1144,8,143534822.7805593,43347667.125
3832,1144,8,143534822.7805593,308751358.71484375
3840,1144,8,143534822.7805593,879380733.8964844
3848,1144,8,143549883.90711486,105727657.39453125
3856,1144,8,145055593.84487033,81067557.2890625
3864,1144,8,143534822.7805593,102893012.1328125
3872,1144,8,143558753.1578819,122843441.38085938
3880,1144,8,148970438.7984114,128206856.75
3888,1144,8,143762107.22175407,49292390.1953125
3896,1144,8,158135411.22475892,21771334.666015625
3904,1144,8,154225838.6254868,124753252.484375
3912,1144,8,147291128.98314744,2854975.111328125
3920,1144,8,189204359.7724911,424389489.6425781
3928,1144,8,360139474.5198293,832783403.1796875
4096,1144,8,170585014.42976242,1864184255.5859375
4104,1144,8,5230536824.721488,3023299269.890625
4112,1144,8,6896927874.808706,4989978262.175781
4120,1144,8,2217750968.2061286,1360068691.1054688
4136,1144,8,2334778777.1927795,4062649143.2695312
4144,1144,8,11037363246.008453,8195493736.6953125
4152,1144,8,7529788097.969778,5518713556.7109375
4160,1144,8,8472692364.639187,6327138619.1796875
4168,1144,8,10764999121.34671,8328588240.746094
4176,1144,8,11866230622.196915,8402704015.109375
4184,1144,8,9919223609.260292,7726922740.4609375
4192,1144,8,10141730385.953068,7517963962.015625
4200,1144,8,10819205724.111403,8050120379.800781
4208,1144,8,10963005542.542795,8047222054.050781
4216,1144,8,8113880006.430567,6315665804.683594
4224,1144,8,8902837432.569107,6203286004.6015625
4232,1144,8,7891519797.617357,6477497224.703125
4240,1144,8,8186880027.172089,5719714844.6953125
4248,1144,8,7157396957.614726,5650021672.84375
4256,1144,8,8351601654.779733,5861559501.328125
4264,1144,8,9964291195.612953,7846569942.300781
4272,1144,8,9416751082.046501,6846618658.8046875
4280,1144,8,7894140565.365325,5837361212.90625
4288,1144,8,8137703200.938487,6165989970.621094
4296,1144,8,9665423715.744997,7216221635.363281
4304,1144,8,8175028670.570258,6005598672.234375
4312,1144,8,7480431749.848857,5786980630.34375
4320,1144,8,9821816250.437542,7049516686.988281
4328,1144,8,9617553055.261196,7377141577.7734375
4336,1144,8,13619408753.608244,10053171685.328125
4344,1144,8,8150487795.785627,5884408508.519531
4424,1144,8,1902113466.4269242,1629503860.15625
4432,1144,8,518614744.9278432,364105901.8984375
4440,1144,8,133171346.81508137,493797168.7578125
4448,1144,8,44947564.29973902,457906842.16796875
4456,1144,8,302303971.3219356,19727547.62890625
4464,1144,8,1445036713.1876907,722842504.8359375
4472,1144,8,645897779.338537,481013040.84375
4480,1144,8,1646419100.0860927,1597020337.8710938
4488,1144,8,824552454.2421157,690966557.0390625
4496,1144,8,1973797815.4501245,178250402.625
4504,1144,8,717940781.1868098,40067314.6171875
4512,1144,8,46337313.49722169,445006789.55078125
4520,1144,8,9121083.34123132,834512803.390625
4528,1144,8,55482205.14250828,248261988.62109375
4536,1144,8,144390951.64252293,446696437.2578125
4544,1144,8,1042625525.0578983,1352207188.1132812
4552,1144,8,2037316898.9051397,1591415866.8789062
4560,1144,8,2324729646.340323,1801699875.78125
4568,1144,8,2355115322.0857034,1579723924.0351562
4576,1144,8,2054875633.3634386,1770283882.7773438
4584,1144,8,4237739674.922633,3334938786.40625
4592,1144,8,6582112904.85766,4696232868.925781
4600,1144,8,5196829121.354604,4001609914.0234375
4608,1144,8,8504138828.385476,6020432334.828125
4616,1144,8,12434599785.36093,10565726238.601562
4624,1144,8,51597039219.08762,34834942147.57031
4632,1144,8,30167444984.742546,25780838071.466797
4640,1144,8,9006753316.500109,3910671396.970703
4648,1144,8,702106051.380734,2403416068.1289062
4672,1144,8,167795648.8277225,2079173932.0273438
4680,1144,8,9895884417.73833,5030914071.9453125
4688,1144,8,22312048744.37129,15189136545.464844
4696,1144,8,69527462.22787386,2417658689.7578125
4856,1144,8,140610432.31643522,1619276283.171875
760,1152,8,830951.7403341006,2793008040.5703125
768,1152,8,13573722.723986214,1005690237.484375
776,1152,8,696785492.7034152,1947000972.546875
1512,1152,8,155229273.8133026,2290008266.1640625
1520,1152,8,1938759577.7039046,317875503.421875
1528,1152,8,1135613419.2896495,427514568.296875
1536,1152,8,3213442375.8257594,3537878061.2421875
1544,1152,8,25471182293.052677,16537841657.453125
1552,1152,8,22938808068.350067,16980671205.5625
1560,1152,8,6489588151.841552,6611617371.8671875
1568,1152,8,6947482690.939869,4006531092.515625
1576,1152,8,13243655876.770557,10765707385.5
1584,1152,8,20147168103.53013,14107769464.953125
1592,1152,8,20725122014.770405,15670474016.738281
1600,1152,8,9365300794.764229,7033451383.386719
1608,1152,8,9586467474.576044,6047290020.828125
1616,1152,8,3318861768.228193,4037821377.5859375
1624,1152,8,7276700462.292204,6585084840.4765625
1632,1152,8,10916818453.908752,6909875167.761719
1640,1152,8,2644394076.2861834,3455224784.7109375
1736,1152,8,279471450.69393545,944911197.4335938
1744,1152,8,2682470196.0307703,1517783151.4375
1752,1152,8,4004796354.7072163,2851131966.8007812
1760,1152,8,1098432728.6438818,1613791642.9765625
1768,1152,8,1372348431.4799414,432445370.1191406
1776,1152,8,993957358.8615848,782024785.7636719
1784,1152,8,1311386303.7725148,646219505.9863281
1792,1152,8,1880333814.6976056,898029439.8730469
1912,1152,8,71170.0881280866,1964129603.4765625
1928,1152,8,816186239.4506929,66546929.916015625
1936,1152,8,8151803957.54732,1598241855.0605469
1944,1152,8,6040927527.1665,4034912948.826172
1952,1152,8,5031696435.123299,5270486705.548828
1960,1152,8,2941911100.1841383,1903687101.0957031
1968,1152,8,1720390568.094539,306117133.03125
1976,1152,8,301652341.44322026,1400160999.3613281
2824,1152,8,1181433.1580203124,6311350972.943359
2832,1152,8,14824623.60115466,1153387649.8675537
2840,1152,8,24847747.04400192,197727373.09179688
2848,1152,8,15842394.579010556,15908959.126098633
2856,1152,8,15124004.567776682,7273260.25579834
2864,1152,8,15124158.031974396,10281655.037597656
2872,1152,8,69292055.05786684,3809376.7943725586
2880,1152,8,90195328.2077861,45980405.551086426
2888,1152,8,31848921.910971418,19933047.629882812
2896,1152,8,15118653.769509437,14783589.377960205
2904,1152,8,15137085.285068553,14016115.53302002
2912,1152,8,15141887.395406742,12356007.731933594
2920,1152,8,15110900.17861614,12962936.894134521
2928,1152,8,15110900.17861614,13145746.17565918
2936,1152,8,15149272.682761779,11565617.624816895
2944,1152,8,15121808.620015321,10632549.38696289
2952,1152,8,15121797.064497307,10273928.975616455
2960,1152,8,15110900.17861614,10297009.269927979
2968,1152,8,15110900.17861614,6092052.616973877
2976,1152,8,44110491.70536638,35463564.26049805
2984,1152,8,247107632.39261815,184681235.65122986
2992,1152,8,247107632.39261815,187116469.19833374
3000,1152,8,247107632.39261815,190487463.34451294
3008,1152,8,247107632.39261815,195401221.8645935
3016,1152,8,247107632.39261815,204820761.79785156
3024,1152,8,247107632.39261815,201622110.1906128
3032,1152,8,247107632.39261815,187099707.41235352
3040,1152,8,247107632.39261815,172336016.1291504
3048,1152,8,247107632.39261815,171811738.85327148
3056,1152,8,247107632.39261815,191225547.31347656
3064,1152,8,247179218.6032688,137835961.31555176
3072,1152,8,247108189.35627002,130112497.04296875
3080,1152,8,254068614.52868414,94808296.80322266
3088,1152,8,243316528.01708865,76645069.30566406
3096,1152,8,94585356.14547741,25446368.4921875
3104,1152,8,9450107.513191404,366938051.4187012
3112,1152,8,91783.38829557462,1146411989.6420898
3120,1152,8,7584336.200256653,727893962.2585449
3128,1152,8,88190.91635854242,1224247620.5673828
3136,1152,8,207768.49297193956,1505579260.1035156
3152,1152,8,20181.71364133642,531761119.27246094
3160,1152,8,164204.56264984136,935967836.2226562
3168,1152,8,68133592.97251907,2585843194.777832
3176,1152,8,251670637.90685797,84411365.42871094
3184,1152,8,256175207.5647912,144113519.69482422
3192,1152,8,255680443.48138922,174811211.78173828
3200,1152,8,255927406.486233,156433393.76757812
3208,1152,8,255667110.34498155,200189163.328125
3216,1152,8,255812808.18664557,176941600.265625
3224,1152,8,255730276.075083,136804786.43701172
3232,1152,8,255684464.76558325,204098570.76660156
3240,1152,8,255659277.1276767,647728565.5141602
3248,1152,8,255691880.5957832,781860619.5317383
3256,1152,8,256118402.2008996,414059921.7470703
