group,group_name,freq,period,measure,currency,currency_name,usd,share_pct
G001,World,A,1995,allocated,CHF,Swiss franc,3463651709.0,0.334597065418042
G001,World,A,1995,allocated,DEM,Deutsche mark,163071770033.0,15.7531242427723
G001,World,A,1995,allocated,ECU,European currency unit,88288010000.0,8.52883359514445
G001,World,A,1995,allocated,FRF,French franc,24344659776.0,2.35175254442716
G001,World,A,1995,allocated,GBP,Pound sterling,21874306308.0,2.11311047230706
G001,World,A,1995,allocated,JPY,Japanese yen,70070639145.0,6.76899186167091
G001,World,A,1995,allocated,NLG,Netherlands guilder,3306038785.0,0.319371278799449
G001,World,A,1995,allocated,OTH,Other currencies,50415217730.0,4.87023099379119
G001,World,A,1995,allocated,TOTAL,All currencies,1035170976372.0,74.4825598853141
G001,World,A,1995,allocated,USD,U.S. dollar,610336682886.0,58.9599879456695
G001,World,A,1995,total,TOTAL,All currencies,1389816593261.46,
G001,World,A,1995,unallocated,TOTAL,All currencies,354645616889.462,25.5174401146859
G001,World,A,1996,allocated,CHF,Swiss franc,3704910000.0,0.302144885456493
G001,World,A,1996,allocated,DEM,Deutsche mark,179909387000.0,14.6720706110709
G001,World,A,1996,allocated,ECU,European currency unit,86836700000.0,7.08175496163735
G001,World,A,1996,allocated,FRF,French franc,22637974000.0,1.84618467417483
G001,World,A,1996,allocated,GBP,Pound sterling,32882911900.0,2.68168556037837
G001,World,A,1996,allocated,JPY,Japanese yen,82307441000.0,6.71238230703635
G001,World,A,1996,allocated,NLG,Netherlands guilder,2934818000.0,0.239341913419126
G001,World,A,1996,allocated,OTH,Other currencies,54947531000.0,4.48111167615734
G001,World,A,1996,allocated,TOTAL,All currencies,1226203115900.0,78.2879850913185
G001,World,A,1996,allocated,USD,U.S. dollar,760041443000.0,61.9833234106692
G001,World,A,1996,total,TOTAL,All currencies,1566272416475.79,
G001,World,A,1996,unallocated,TOTAL,All currencies,340069300575.789,21.7120149086815
G001,World,A,1997,allocated,CHF,Swiss franc,4434727200.0,0.348292556717082
G001,World,A,1997,allocated,DEM,Deutsche mark,184338294000.0,14.477475800118
G001,World,A,1997,allocated,ECU,European currency unit,77322150000.0,6.0726913065502
G001,World,A,1997,allocated,FRF,French franc,18314080000.0,1.43834275693918
G001,World,A,1997,allocated,GBP,Pound sterling,32856070000.0,2.58043485154519
G001,World,A,1997,allocated,JPY,Japanese yen,73487323000.0,5.77151343468523
G001,World,A,1997,allocated,NLG,Netherlands guilder,4460931000.0,0.350350538659625
G001,World,A,1997,allocated,OTH,Other currencies,49175820000.0,3.86214783999769
G001,World,A,1997,allocated,TOTAL,All currencies,1273276478200.0,78.7799552281931
G001,World,A,1997,allocated,USD,U.S. dollar,828887083000.0,65.0987509147878
G001,World,A,1997,total,TOTAL,All currencies,1616244226734.89,
G001,World,A,1997,unallocated,TOTAL,All currencies,342967748534.886,21.2200447718069
G001,World,A,1998,allocated,CHF,Swiss franc,4236631079.96558,0.330267723277006
G001,World,A,1998,allocated,DEM,Deutsche mark,176950800031.493,13.7942475413556
G001,World,A,1998,allocated,ECU,European currency unit,16637380000.0,1.2969714639253
G001,World,A,1998,allocated,FRF,French franc,20813855466.143,1.62254974003438
G001,World,A,1998,allocated,GBP,Pound sterling,34142263729.1578,2.66156941600959
G001,World,A,1998,allocated,JPY,Japanese yen,80029361412.4839,6.23871054385705
G001,World,A,1998,allocated,NLG,Netherlands guilder,3488943866.75256,0.271981564069299
G001,World,A,1998,allocated,OTH,Other currencies,57763702528.7132,4.50298507519879
G001,World,A,1998,allocated,TOTAL,All currencies,1282786897226.46,78.0367661983125
G001,World,A,1998,allocated,USD,U.S. dollar,888723959111.752,69.280716932273
G001,World,A,1998,total,TOTAL,All currencies,1643823750931.14,
G001,World,A,1998,unallocated,TOTAL,All currencies,361036853704.675,21.9632338016875
G001,World,A,1999,allocated,CHF,Swiss franc,3171864564.29576,0.229894413428983
G001,World,A,1999,allocated,EUR,Euro,246950496655.992,17.8987905769332
G001,World,A,1999,allocated,GBP,Pound sterling,39827370892.0595,2.88665858331864
G001,World,A,1999,allocated,JPY,Japanese yen,87938694898.2778,6.3737320025953
G001,World,A,1999,allocated,OTH,Other currencies,22033790525.9205,1.59699295032739
G001,World,A,1999,allocated,TOTAL,All currencies,1379704933663.2,77.3938524700262
G001,World,A,1999,allocated,USD,U.S. dollar,979782716126.656,71.0139314733965
G001,World,A,1999,total,TOTAL,All currencies,1782706106014.75,
G001,World,A,1999,unallocated,TOTAL,All currencies,403001172351.545,22.6061475299738
G001,World,A,2000,allocated,CHF,Swiss franc,5806167655.40092,0.300435722773635
G001,World,A,2000,allocated,EUR,Euro,338918134136.294,17.5370606971042
G001,World,A,2000,allocated,GBP,Pound sterling,65957756607.4026,3.41293387565885
G001,World,A,2000,allocated,JPY,Japanese yen,126811281269.99,6.56175315722423
G001,World,A,2000,allocated,OTH,Other currencies,47299747538.1753,2.44748940816813
G001,World,A,2000,allocated,TOTAL,All currencies,1932582318040.66,100.0
G001,World,A,2000,allocated,USD,U.S. dollar,1347789230833.39,69.7403271390709
G001,World,A,2000,total,TOTAL,All currencies,1932582318040.66,
G001,World,A,2000,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2001,allocated,CHF,Swiss franc,5020051683.98395,0.243598164527768
G001,World,A,2001,allocated,EUR,Euro,379290717048.307,18.405093873867
G001,World,A,2001,allocated,GBP,Pound sterling,64033903590.2878,3.10724716877079
G001,World,A,2001,allocated,JPY,Japanese yen,111184156932.065,5.39521468267518
G001,World,A,2001,allocated,OTH,Other currencies,42559091785.3752,2.06518125619349
G001,World,A,2001,allocated,TOTAL,All currencies,2060792080973.05,100.0
G001,World,A,2001,allocated,USD,U.S. dollar,1458704159933.03,70.7836648539658
G001,World,A,2001,total,TOTAL,All currencies,2060792080973.05,
G001,World,A,2001,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2002,allocated,CHF,Swiss franc,9477399431.61201,0.391308283066066
G001,World,A,2002,allocated,EUR,Euro,555199436111.847,22.923391556076
G001,World,A,2002,allocated,GBP,Pound sterling,88953596951.5296,3.67276693852855
G001,World,A,2002,allocated,JPY,Japanese yen,135716145567.5,5.60352576564664
G001,World,A,2002,allocated,OTH,Other currencies,59818502170.5968,2.46982049758122
G001,World,A,2002,allocated,TOTAL,All currencies,2421977719805.11,100.0
G001,World,A,2002,allocated,USD,U.S. dollar,1572812639572.02,64.9391869591015
G001,World,A,2002,total,TOTAL,All currencies,2421977719805.11,
G001,World,A,2002,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2003,allocated,CHF,Swiss franc,7082821558.94507,0.232921630795454
G001,World,A,2003,allocated,EUR,Euro,703419798770.967,23.1322623759487
G001,World,A,2003,allocated,GBP,Pound sterling,117685678123.387,3.87014410029142
G001,World,A,2003,allocated,JPY,Japanese yen,186424310260.811,6.13064355843143
G001,World,A,2003,allocated,OTH,Other currencies,94239646585.9528,3.09911127729395
G001,World,A,2003,allocated,TOTAL,All currencies,3040860367822.61,100.0
G001,World,A,2003,allocated,USD,U.S. dollar,1932008112522.55,63.534917057239
G001,World,A,2003,total,TOTAL,All currencies,3040860367822.61,
G001,World,A,2003,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2004,allocated,CHF,Swiss franc,7886062791.59622,0.208960983814368
G001,World,A,2004,allocated,EUR,Euro,873466113066.413,23.1446722069437
G001,World,A,2004,allocated,GBP,Pound sterling,173075454830.532,4.58606763238653
G001,World,A,2004,allocated,JPY,Japanese yen,213297410983.39,5.65184909403001
G001,World,A,2004,allocated,OTH,Other currencies,116446267104.915,3.08553547933754
G001,World,A,2004,allocated,TOTAL,All currencies,3773940305814.15,100.0
G001,World,A,2004,allocated,USD,U.S. dollar,2389768997037.3,63.3229146034879
G001,World,A,2004,total,TOTAL,All currencies,3773940305814.15,
G001,World,A,2004,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2005,allocated,CHF,Swiss franc,8945550776.87147,0.205158020437379
G001,World,A,2005,allocated,EUR,Euro,954441095801.478,21.8892330637684
G001,World,A,2005,allocated,GBP,Pound sterling,206977277283.394,4.74683443670868
G001,World,A,2005,allocated,JPY,Japanese yen,209245182787.813,4.79884677395107
G001,World,A,2005,allocated,OTH,Other currencies,151386178421.871,3.47190345919347
G001,World,A,2005,allocated,TOTAL,All currencies,4360322232491.98,100.0
G001,World,A,2005,allocated,USD,U.S. dollar,2829326947420.55,64.888024245941
G001,World,A,2005,total,TOTAL,All currencies,4360322232491.98,
G001,World,A,2005,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2006,allocated,CHF,Swiss franc,11327720877.1503,0.213938298852018
G001,World,A,2006,allocated,EUR,Euro,1197834919111.86,22.6226235338528
G001,World,A,2006,allocated,GBP,Pound sterling,280865662495.402,5.30450235240327
G001,World,A,2006,allocated,JPY,Japanese yen,238286045532.662,4.50033257124684
G001,World,A,2006,allocated,OTH,Other currencies,195451144234.597,3.69134142337283
G001,World,A,2006,allocated,TOTAL,All currencies,5294854141560.56,100.0
G001,World,A,2006,allocated,USD,U.S. dollar,3371088649308.89,63.6672618202723
G001,World,A,2006,total,TOTAL,All currencies,5294854141560.56,
G001,World,A,2006,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2007,allocated,CHF,Swiss franc,14413957023.4176,0.214808160996282
G001,World,A,2007,allocated,EUR,Euro,1564998522686.73,23.3228428580763
G001,World,A,2007,allocated,GBP,Pound sterling,380072104454.347,5.66413439912333
G001,World,A,2007,allocated,JPY,Japanese yen,279915171339.934,4.17151675232578
G001,World,A,2007,allocated,OTH,Other currencies,270088080714.233,4.02506569368718
G001,World,A,2007,allocated,TOTAL,All currencies,6710153355703.79,100.0
G001,World,A,2007,allocated,USD,U.S. dollar,4200665519485.13,62.6016321357911
G001,World,A,2007,total,TOTAL,All currencies,6710153355703.79,
G001,World,A,2007,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2008,allocated,CHF,Swiss franc,16773486016.0933,0.22809669263497
G001,World,A,2008,allocated,EUR,Euro,1722013962377.98,23.4170576773844
G001,World,A,2008,allocated,GBP,Pound sterling,361010830753.903,4.90925836295223
G001,World,A,2008,allocated,JPY,Japanese yen,313291761522.495,4.2603436497638
G001,World,A,2008,allocated,OTH,Other currencies,317467120742.873,4.31712288025992
G001,World,A,2008,allocated,TOTAL,All currencies,7353673489223.45,100.0
G001,World,A,2008,allocated,USD,U.S. dollar,4623116327810.1,62.8681207370047
G001,World,A,2008,total,TOTAL,All currencies,7353673489223.45,
G001,World,A,2008,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2009,allocated,CHF,Swiss franc,17112531186.6067,0.209285240041787
G001,World,A,2009,allocated,EUR,Euro,1966218239188.37,24.0467322850019
G001,World,A,2009,allocated,GBP,Pound sterling,408822582590.539,4.99987590374293
G001,World,A,2009,allocated,JPY,Japanese yen,273775167501.283,3.3482540381186
G001,World,A,2009,allocated,OTH,Other currencies,425842840204.983,5.2080326434776
G001,World,A,2009,allocated,TOTAL,All currencies,8176654590256.79,100.0
G001,World,A,2009,allocated,USD,U.S. dollar,5084883229585.01,62.1878198896172
G001,World,A,2009,total,TOTAL,All currencies,8176654590256.79,
G001,World,A,2009,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2010,allocated,CHF,Swiss franc,22245863512.862,0.239674287124409
G001,World,A,2010,allocated,EUR,Euro,2126737785675.78,22.9132199065987
G001,World,A,2010,allocated,GBP,Pound sterling,443683151338.129,4.78018949206419
G001,World,A,2010,allocated,JPY,Japanese yen,379389912937.874,4.08750178984974
G001,World,A,2010,allocated,OTH,Other currencies,560938358033.258,6.0434831403432
G001,World,A,2010,allocated,TOTAL,All currencies,9281706343957.85,100.0
G001,World,A,2010,allocated,USD,U.S. dollar,5748711272459.95,61.9359313840198
G001,World,A,2010,total,TOTAL,All currencies,9281706343957.85,
G001,World,A,2010,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2011,allocated,CHF,Swiss franc,20070463773.1963,0.196253491055965
G001,World,A,2011,allocated,EUR,Euro,2221784887536.35,21.7251103652476
G001,World,A,2011,allocated,GBP,Pound sterling,472670782058.91,4.62188079694987
G001,World,A,2011,allocated,JPY,Japanese yen,418680127239.125,4.09394807887633
G001,World,A,2011,allocated,OTH,Other currencies,700348378442.711,6.84816333981889
G001,World,A,2011,allocated,TOTAL,All currencies,10226805987096.0,100.0
G001,World,A,2011,allocated,USD,U.S. dollar,6393251348045.7,62.5146439280514
G001,World,A,2011,total,TOTAL,All currencies,10226805987096.0,
G001,World,A,2011,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2012,allocated,AUD,Australian dollar,183455430059.266,1.67321946434594
G001,World,A,2012,allocated,CAD,Canadian dollar,229640570244.305,2.09445461391979
G001,World,A,2012,allocated,CHF,Swiss franc,32981993948.9728,0.300814831321879
G001,World,A,2012,allocated,EUR,Euro,2351759647925.82,21.449406087907
G001,World,A,2012,allocated,GBP,Pound sterling,518126806801.108,4.72561568692161
G001,World,A,2012,allocated,JPY,Japanese yen,472856540650.85,4.31272471686822
G001,World,A,2012,allocated,OTH,Other currencies,394659498886.235,3.59952253859224
G001,World,A,2012,allocated,TOTAL,All currencies,10964218022109.8,100.0
G001,World,A,2012,allocated,USD,U.S. dollar,6780737533593.26,61.8442420601233
G001,World,A,2012,total,TOTAL,All currencies,10964218022109.8,
G001,World,A,2012,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2013,allocated,AUD,Australian dollar,222532504665.598,1.90163878804648
G001,World,A,2013,allocated,CAD,Canadian dollar,273662062798.854,2.33856350206966
G001,World,A,2013,allocated,CHF,Swiss franc,39388099342.8831,0.336588749631927
G001,World,A,2013,allocated,EUR,Euro,2512914969836.5,21.4739711166451
G001,World,A,2013,allocated,GBP,Pound sterling,559464079313.448,4.78086828411831
G001,World,A,2013,allocated,JPY,Japanese yen,478517933999.932,4.08914763008468
G001,World,A,2013,allocated,OTH,Other currencies,393524413867.156,3.36284036607408
G001,World,A,2013,allocated,TOTAL,All currencies,11702143754345.8,100.0
G001,World,A,2013,allocated,USD,U.S. dollar,7222139690521.39,61.7163815633297
G001,World,A,2013,total,TOTAL,All currencies,11702143754345.8,
G001,World,A,2013,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2014,allocated,AUD,Australian dollar,209072045567.77,1.80218154275658
G001,World,A,2014,allocated,CAD,Canadian dollar,266527747751.984,2.29744433947009
G001,World,A,2014,allocated,CHF,Swiss franc,35631218389.5957,0.307137780917934
G001,World,A,2014,allocated,EUR,Euro,2373228257070.91,20.4570063397365
G001,World,A,2014,allocated,GBP,Pound sterling,546977427257.818,4.71489443283316
G001,World,A,2014,allocated,JPY,Japanese yen,473494888566.105,4.08148179947288
G001,World,A,2014,allocated,OTH,Other currencies,424365031776.367,3.65798701391084
G001,World,A,2014,allocated,TOTAL,All currencies,11601053534705.4,100.0
G001,World,A,2014,allocated,USD,U.S. dollar,7271756918324.83,62.681866750902
G001,World,A,2014,total,TOTAL,All currencies,11601053534705.4,
G001,World,A,2014,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2015,allocated,AUD,Australian dollar,199865466100.0,1.829566
G001,World,A,2015,allocated,CAD,Canadian dollar,227773978940.0,2.0850402
G001,World,A,2015,allocated,CHF,Swiss franc,30876959850.0,0.2826473
G001,World,A,2015,allocated,EUR,Euro,2119355476120.0,19.4005537
G001,World,A,2015,allocated,GBP,Pound sterling,565213933020.0,5.1739613
G001,World,A,2015,allocated,JPY,Japanese yen,426029664130.0,3.8998703
G001,World,A,2015,allocated,OTH,Other currencies,346769548170.0,3.1743241
G001,World,A,2015,allocated,TOTAL,All currencies,10924200946140.0,100.0
G001,World,A,2015,allocated,USD,U.S. dollar,7008315919810.0,64.154037
G001,World,A,2015,total,TOTAL,All currencies,10924200946140.0,
G001,World,A,2015,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2016,allocated,AUD,Australian dollar,200425360290.0,1.8701022
G001,World,A,2016,allocated,CAD,Canadian dollar,228405779290.0,2.1311781
G001,World,A,2016,allocated,CHF,Swiss franc,18780018890.0,0.1752301
G001,World,A,2016,allocated,CNY,Chinese renminbi,106876710370.0,0.9972309
G001,World,A,2016,allocated,EUR,Euro,2028548474730.0,18.9277091
G001,World,A,2016,allocated,GBP,Pound sterling,500001404960.0,4.6653463
G001,World,A,2016,allocated,JPY,Japanese yen,426691290000.0,3.9813141
G001,World,A,2016,allocated,OTH,Other currencies,275641458410.0,2.5719185
G001,World,A,2016,allocated,TOTAL,All currencies,10717348110240.0,100.0
G001,World,A,2016,allocated,USD,U.S. dollar,6931977613300.0,64.6799707
G001,World,A,2016,total,TOTAL,All currencies,10717348110240.0,
G001,World,A,2016,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2017,allocated,AUD,Australian dollar,225334224160.0,1.9692428
G001,World,A,2017,allocated,CAD,Canadian dollar,242674348710.0,2.1207818
G001,World,A,2017,allocated,CHF,Swiss franc,20408109230.0,0.1783507
G001,World,A,2017,allocated,CNY,Chinese renminbi,140712745510.0,1.229718
G001,World,A,2017,allocated,EUR,Euro,2265390359800.0,19.7977191
G001,World,A,2017,allocated,GBP,Pound sterling,542200067850.0,4.7383995
G001,World,A,2017,allocated,JPY,Japanese yen,546623180990.0,4.777054
G001,World,A,2017,allocated,OTH,Other currencies,283943005700.0,2.4814372
G001,World,A,2017,allocated,TOTAL,All currencies,11442683613800.0,100.0
G001,World,A,2017,allocated,USD,U.S. dollar,7175397571850.0,62.7072968
G001,World,A,2017,total,TOTAL,All currencies,11442683613800.0,
G001,World,A,2017,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2018,allocated,AUD,Australian dollar,198716807756.666,1.73973294161817
G001,World,A,2018,allocated,CAD,Canadian dollar,210706592735.003,1.84470153549411
G001,World,A,2018,allocated,CHF,Swiss franc,15259184783.0309,0.133591650998063
G001,World,A,2018,allocated,CNY,Chinese renminbi,223820493668.014,1.95951157951522
G001,World,A,2018,allocated,EUR,Euro,2287938885628.34,20.0305283316089
G001,World,A,2018,allocated,GBP,Pound sterling,515219197609.428,4.51065926608886
G001,World,A,2018,allocated,JPY,Japanese yen,581443056333.668,5.09043824827092
G001,World,A,2018,allocated,OTH,Other currencies,299927233998.645,2.62581356336408
G001,World,A,2018,allocated,TOTAL,All currencies,11422259302156.7,100.0
G001,World,A,2018,allocated,USD,U.S. dollar,7089227849643.91,62.0650228830416
G001,World,A,2018,total,TOTAL,All currencies,11422259302156.7,
G001,World,A,2018,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2019,allocated,AUD,Australian dollar,217160254256.825,1.83794324888231
G001,World,A,2019,allocated,CAD,Canadian dollar,223900245388.06,1.89498739464266
G001,World,A,2019,allocated,CHF,Swiss franc,16762161578.4796,0.141867128564908
G001,World,A,2019,allocated,CNY,Chinese renminbi,239353954793.862,2.0257803934342
G001,World,A,2019,allocated,EUR,Euro,2342353466200.82,19.8245887786098
G001,World,A,2019,allocated,GBP,Pound sterling,552287489681.632,4.67430408283664
G001,World,A,2019,allocated,JPY,Japanese yen,687933315651.346,5.82234717632673
G001,World,A,2019,allocated,OTH,Other currencies,290413751148.279,2.45792672849937
G001,World,A,2019,allocated,TOTAL,All currencies,11815394974185.6,100.0
G001,World,A,2019,allocated,USD,U.S. dollar,7245230335486.3,61.3202550682034
G001,World,A,2019,total,TOTAL,All currencies,11815394974185.6,
G001,World,A,2019,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2020,allocated,AUD,Australian dollar,251447616018.35,1.98084877918702
G001,World,A,2020,allocated,CAD,Canadian dollar,269666761815.008,2.12437518552411
G001,World,A,2020,allocated,CHF,Swiss franc,20877608302.3238,0.164469186754926
G001,World,A,2020,allocated,CNY,Chinese renminbi,294824810395.082,2.32256473532254
G001,World,A,2020,allocated,EUR,Euro,2609668740231.57,20.5583939113306
G001,World,A,2020,allocated,GBP,Pound sterling,604217789363.253,4.75989428484355
G001,World,A,2020,allocated,JPY,Japanese yen,766390570049.308,6.0374556303283
G001,World,A,2020,allocated,OTH,Other currencies,320359595859.767,2.52372213508422
G001,World,A,2020,allocated,TOTAL,All currencies,12693932957444.1,100.0
G001,World,A,2020,allocated,USD,U.S. dollar,7556479465409.42,59.5282761516248
G001,World,A,2020,total,TOTAL,All currencies,12693932957444.1,
G001,World,A,2020,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2021,allocated,AUD,Australian dollar,258935860358.432,2.00505886277357
G001,World,A,2021,allocated,CAD,Canadian dollar,314203678906.607,2.43302287383323
G001,World,A,2021,allocated,CHF,Swiss franc,20947844579.2416,0.1622087468745
G001,World,A,2021,allocated,CNY,Chinese renminbi,368264229937.178,2.85163846002599
G001,World,A,2021,allocated,EUR,Euro,2558983744830.01,19.8153821960483
G001,World,A,2021,allocated,GBP,Pound sterling,630272353471.227,4.88048726251867
G001,World,A,2021,allocated,JPY,Japanese yen,710809093257.225,5.5041200944612
G001,World,A,2021,allocated,OTH,Other currencies,380392224192.229,2.94555106963941
G001,World,A,2021,allocated,TOTAL,All currencies,12914127618191.2,100.0
G001,World,A,2021,allocated,USD,U.S. dollar,7671318588659.05,59.4025304338252
G001,World,A,2021,total,TOTAL,All currencies,12914127618191.2,
G001,World,A,2021,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2022,allocated,AUD,Australian dollar,266153064762.163,2.23950481414795
G001,World,A,2022,allocated,CAD,Canadian dollar,295603787601.854,2.48731350898743
G001,World,A,2022,allocated,CHF,Swiss franc,26136084265.6009,0.219918146729469
G001,World,A,2022,allocated,CNY,Chinese renminbi,303112537676.202,2.5504949092865
G001,World,A,2022,allocated,EUR,Euro,2344771873605.8,19.7297306060791
G001,World,A,2022,allocated,GBP,Pound sterling,599378140582.87,5.04337692260742
G001,World,A,2022,allocated,JPY,Japanese yen,646590956391.612,5.44064235687256
G001,World,A,2022,allocated,OTH,Other currencies,396614340871.514,3.33725166320801
G001,World,A,2022,allocated,TOTAL,All currencies,11884460095608.2,100.0
G001,World,A,2022,allocated,USD,U.S. dollar,7006099309850.61,58.9517669677734
G001,World,A,2022,total,TOTAL,All currencies,11884460095608.2,
G001,World,A,2022,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2023,allocated,AUD,Australian dollar,257087165004.811,2.08758854866028
G001,World,A,2023,allocated,CAD,Canadian dollar,309452815259.973,2.51280570030212
G001,World,A,2023,allocated,CHF,Swiss franc,24556527490.5552,0.199402883648872
G001,World,A,2023,allocated,CNY,Chinese renminbi,287991128142.53,2.33853340148926
G001,World,A,2023,allocated,EUR,Euro,2365617474294.95,19.2091884613037
G001,World,A,2023,allocated,GBP,Pound sterling,589550966305.422,4.78724718093872
G001,World,A,2023,allocated,JPY,Japanese yen,670107662151.317,5.4413800239563
G001,World,A,2023,allocated,OTH,Other currencies,547309031118.351,4.44423580169678
G001,World,A,2023,allocated,TOTAL,All currencies,12315031040251.1,100.0
G001,World,A,2023,allocated,USD,U.S. dollar,7263358270483.21,58.9796180725098
G001,World,A,2023,total,TOTAL,All currencies,12315031040251.1,
G001,World,A,2023,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2024,allocated,AUD,Australian dollar,251065325486.428,2.0361864566803
G001,World,A,2024,allocated,CAD,Canadian dollar,350581092403.093,2.8432776927948
G001,World,A,2024,allocated,CHF,Swiss franc,27033920609.2146,0.219250112771988
G001,World,A,2024,allocated,CNY,Chinese renminbi,254643469471.343,2.06520581245422
G001,World,A,2024,allocated,EUR,Euro,2331670999542.63,18.9102840423584
G001,World,A,2024,allocated,GBP,Pound sterling,566897420198.302,4.59764337539673
G001,World,A,2024,allocated,JPY,Japanese yen,695458253090.187,5.64029550552368
G001,World,A,2024,allocated,OTH,Other currencies,650986466069.034,5.27962112426758
G001,World,A,2024,allocated,TOTAL,All currencies,12330174088808.9,100.0
G001,World,A,2024,allocated,USD,U.S. dollar,7201837141938.64,58.4082374572754
G001,World,A,2024,total,TOTAL,All currencies,12330174088808.9,
G001,World,A,2024,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,A,2025,allocated,AUD,Australian dollar,265942867196.437,2.02289247512817
G001,World,A,2025,allocated,CAD,Canadian dollar,328230274670.852,2.49668121337891
G001,World,A,2025,allocated,CHF,Swiss franc,29995986300.1851,0.228164255619049
G001,World,A,2025,allocated,CNY,Chinese renminbi,256995176317.892,1.95483195781708
G001,World,A,2025,allocated,EUR,Euro,2679437249294.71,20.3811206817627
G001,World,A,2025,allocated,GBP,Pound sterling,579635734566.264,4.40899515151978
G001,World,A,2025,allocated,JPY,Japanese yen,768227454887.091,5.84351682662964
G001,World,A,2025,allocated,OTH,Other currencies,821209809172.617,6.24652671813965
G001,World,A,2025,allocated,TOTAL,All currencies,13146663077686.2,100.0
G001,World,A,2025,allocated,USD,U.S. dollar,7416988525280.19,56.4172706604004
G001,World,A,2025,total,TOTAL,All currencies,13146663077686.2,
G001,World,A,2025,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,1999-Q1,allocated,CHF,Swiss franc,3571276289.78701,0.288142224166944
G001,World,Q,1999-Q1,allocated,EUR,Euro,224608504431.04,18.1221470370837
G001,World,Q,1999-Q1,allocated,GBP,Pound sterling,34014701888.7905,2.74441713866842
G001,World,Q,1999-Q1,allocated,JPY,Japanese yen,74773497630.1907,6.03296977540481
G001,World,Q,1999-Q1,allocated,OTH,Other currencies,20121333434.3273,1.62345483757504
G001,World,Q,1999-Q1,allocated,TOTAL,All currencies,1239414424634.23,77.1780443178892
G001,World,Q,1999-Q1,allocated,USD,U.S. dollar,882325110960.097,71.1888689871011
G001,World,Q,1999-Q1,total,TOTAL,All currencies,1605915821770.76,
G001,World,Q,1999-Q1,unallocated,TOTAL,All currencies,366501397136.527,22.8219556821107
G001,World,Q,1999-Q2,allocated,CHF,Swiss franc,3092356768.34092,0.242780802330429
G001,World,Q,1999-Q2,allocated,EUR,Euro,223853655662.4,17.5747412726491
G001,World,Q,1999-Q2,allocated,GBP,Pound sterling,35573742348.0157,2.79289304441442
G001,World,Q,1999-Q2,allocated,JPY,Japanese yen,71673744981.0355,5.62710276209759
G001,World,Q,1999-Q2,allocated,OTH,Other currencies,20845130228.35,1.63655031441804
G001,World,Q,1999-Q2,allocated,TOTAL,All currencies,1273723761787.46,77.3485464051613
G001,World,Q,1999-Q2,allocated,USD,U.S. dollar,918685131799.318,72.1259318040904
G001,World,Q,1999-Q2,total,TOTAL,All currencies,1646732642027.35,
G001,World,Q,1999-Q2,unallocated,TOTAL,All currencies,373008880239.885,22.6514535948387
G001,World,Q,1999-Q3,allocated,CHF,Swiss franc,3193278202.2,0.241139623481688
G001,World,Q,1999-Q3,allocated,EUR,Euro,242702355031.22,18.3276090601898
G001,World,Q,1999-Q3,allocated,GBP,Pound sterling,37029313618.06,2.79625957346672
G001,World,Q,1999-Q3,allocated,JPY,Japanese yen,82726030366.9,6.24703597734313
G001,World,Q,1999-Q3,allocated,OTH,Other currencies,22554526123.99,1.70319953131544
G001,World,Q,1999-Q3,allocated,TOTAL,All currencies,1324244500382.78,77.2564503148857
G001,World,Q,1999-Q3,allocated,USD,U.S. dollar,936038997040.41,70.6847562342032
G001,World,Q,1999-Q3,total,TOTAL,All currencies,1714089237837.56,
G001,World,Q,1999-Q3,unallocated,TOTAL,All currencies,389844737454.783,22.7435496851143
G001,World,Q,1999-Q4,allocated,CHF,Swiss franc,3171864564.29576,0.229894413428983
G001,World,Q,1999-Q4,allocated,EUR,Euro,246950496655.992,17.8987905769332
G001,World,Q,1999-Q4,allocated,GBP,Pound sterling,39827370892.0595,2.88665858331864
