cp_iso2,period,position,currency,usd_mn
BG,2001-Q4,claims,TO1,1377.0
BG,2002-Q1,claims,TO1,1765.0
BG,2002-Q2,claims,TO1,1488.0
BG,2002-Q3,claims,TO1,1520.0
BG,2002-Q4,claims,TO1,1874.0
BG,2003-Q1,claims,TO1,2076.0
BG,2003-Q2,claims,TO1,1837.0
BG,2003-Q3,claims,TO1,1832.0
BG,2003-Q4,claims,TO1,2008.0
BG,2004-Q1,claims,TO1,2177.0
BG,2004-Q2,claims,TO1,2361.0
BG,2004-Q3,claims,TO1,3250.0
BG,2004-Q4,claims,TO1,3764.0
BG,2005-Q1,claims,TO1,3963.0
BG,2005-Q2,claims,TO1,4441.0
BG,2005-Q3,claims,TO1,4023.0
BG,2005-Q4,claims,TO1,4655.0
BG,2006-Q1,claims,TO1,5366.0
BG,2006-Q2,claims,TO1,6185.0
BG,2006-Q3,claims,TO1,6436.0
BG,2006-Q4,claims,TO1,8243.0
BG,2007-Q1,claims,TO1,10918.0
BG,2007-Q2,claims,TO1,11499.0
BG,2007-Q3,claims,TO1,13209.0
BG,2007-Q4,claims,TO1,17044.0
BG,2008-Q1,claims,TO1,20110.0
BG,2008-Q2,claims,TO1,23961.0
BG,2008-Q3,claims,TO1,24110.0
BG,2008-Q4,claims,TO1,24357.0
BG,2009-Q1,claims,TO1,22969.0
BG,2009-Q2,claims,TO1,24131.0
BG,2009-Q3,claims,TO1,24055.0
BG,2009-Q4,claims,TO1,23733.0
BG,2010-Q1,claims,TO1,21297.0
BG,2010-Q2,claims,TO1,19366.0
BG,2010-Q3,claims,TO1,21703.0
BG,2010-Q4,claims,TO1,21411.0
BG,2011-Q1,claims,TO1,21533.0
BG,2011-Q2,claims,TO1,21750.0
BG,2011-Q3,claims,TO1,19451.0
BG,2011-Q4,claims,TO1,17945.0
BG,2012-Q1,claims,TO1,17462.0
BG,2012-Q2,claims,TO1,16237.735
BG,2012-Q3,claims,TO1,16233.374
BG,2012-Q4,claims,TO1,16657.879
BG,2013-Q1,claims,TO1,15679.078
BG,2013-Q2,claims,TO1,16011.438
BG,2013-Q3,claims,TO1,16157.026
BG,2013-Q4,claims,TO1,15757.094
BG,2014-Q1,claims,TO1,15199.747
BG,2014-Q2,claims,TO1,15189.405
BG,2014-Q3,claims,TO1,14024.646
BG,2014-Q4,claims,TO1,14377.617
BG,2015-Q1,claims,TO1,11512.572
BG,2015-Q2,claims,TO1,10762.404
BG,2015-Q3,claims,TO1,10349.24
BG,2015-Q4,claims,TO1,9999.379
BG,2016-Q1,claims,TO1,10428.712
BG,2016-Q2,claims,TO1,10591.976
BG,2016-Q3,claims,TO1,9992.005
BG,2016-Q4,claims,TO1,9000.965
BG,2017-Q1,claims,TO1,9223.692
BG,2017-Q2,claims,TO1,10354.378
BG,2017-Q3,claims,TO1,10463.362
BG,2017-Q4,claims,TO1,10769.017
BG,2018-Q1,claims,TO1,10807.836
BG,2018-Q2,claims,TO1,10653.13
BG,2018-Q3,claims,TO1,10678.415
BG,2018-Q4,claims,TO1,10464.415
BG,2019-Q1,claims,TO1,8625.935
BG,2019-Q2,claims,TO1,8841.771
BG,2019-Q3,claims,TO1,8528.226
BG,2019-Q4,claims,TO1,8273.806
BG,2020-Q1,claims,TO1,8571.928
BG,2020-Q2,claims,TO1,8341.855
BG,2020-Q3,claims,TO1,8765.285
BG,2020-Q4,claims,TO1,9614.011
BG,2021-Q1,claims,TO1,9023.56
BG,2021-Q2,claims,TO1,8968.225
BG,2021-Q3,claims,TO1,9048.588
BG,2021-Q4,claims,TO1,9672.394
BG,2022-Q1,claims,TO1,9900.484
BG,2022-Q2,claims,TO1,8837.024
BG,2022-Q3,claims,TO1,10082.386
BG,2022-Q4,claims,TO1,11402.474
BG,2023-Q1,claims,TO1,12204.294
BG,2023-Q2,claims,TO1,11367.86
BG,2023-Q3,claims,TO1,11119.731
BG,2023-Q4,claims,TO1,12891.737
BG,2024-Q1,claims,TO1,13127.668
BG,2024-Q2,claims,TO1,12775.979
BG,2024-Q3,claims,TO1,14492.99
BG,2024-Q4,claims,TO1,14005.966
BG,2025-Q1,claims,TO1,15687.626
BG,2025-Q2,claims,TO1,18318.374
BG,2025-Q3,claims,TO1,19231.915
BG,2025-Q4,claims,TO1,18496.754
BG,2026-Q1,claims,TO1,18396.828
BH,2000-Q1,claims,TO1,27242.0
BH,2000-Q2,claims,TO1,25007.0
BH,2000-Q3,claims,TO1,25382.0
BH,2000-Q4,claims,TO1,29857.0
BH,2001-Q1,claims,TO1,25369.0
BH,2001-Q2,claims,TO1,23767.0
BH,2001-Q3,claims,TO1,30181.0
BH,2001-Q4,claims,TO1,32307.0
BH,2002-Q1,claims,TO1,27289.0
BH,2002-Q2,claims,TO1,31251.0
BH,2002-Q3,claims,TO1,32941.0
BH,2002-Q4,claims,TO1,25618.0
BH,2003-Q1,claims,TO1,23812.0
BH,2003-Q2,claims,TO1,31735.0
BH,2003-Q3,claims,TO1,27422.0
BH,2003-Q4,claims,TO1,29339.0
BH,2004-Q1,claims,TO1,29617.0
BH,2004-Q2,claims,TO1,32914.0
BH,2004-Q3,claims,TO1,34085.0
BH,2004-Q4,claims,TO1,35365.0
BH,2005-Q1,claims,TO1,34401.0
BH,2005-Q2,claims,TO1,32884.0
BH,2005-Q3,claims,TO1,37787.0
BH,2005-Q4,claims,TO1,39162.0
BH,2006-Q1,claims,TO1,40297.0
BH,2006-Q2,claims,TO1,37745.0
BH,2006-Q3,claims,TO1,38827.0
BH,2006-Q4,claims,TO1,39967.0
BH,2007-Q1,claims,TO1,39728.0
BH,2007-Q2,claims,TO1,47016.0
BH,2007-Q3,claims,TO1,50442.0
BH,2007-Q4,claims,TO1,56527.0
BH,2008-Q1,claims,TO1,59548.0
BH,2008-Q2,claims,TO1,62061.0
BH,2008-Q3,claims,TO1,56965.0
BH,2008-Q4,claims,TO1,60044.0
BH,2009-Q1,claims,TO1,50145.0
BH,2009-Q2,claims,TO1,50158.0
BH,2009-Q3,claims,TO1,55897.5
BH,2009-Q4,claims,TO1,49498.0
BH,2010-Q1,claims,TO1,55468.0
BH,2010-Q2,claims,TO1,49365.0
BH,2010-Q3,claims,TO1,45335.0
BH,2010-Q4,claims,TO1,47482.0
BH,2011-Q1,claims,TO1,51865.0
BH,2011-Q2,claims,TO1,46979.0
BH,2011-Q3,claims,TO1,45899.0
BH,2011-Q4,claims,TO1,43029.0
BH,2012-Q1,claims,TO1,40584.0
BH,2012-Q2,claims,TO1,42566.872
BH,2012-Q3,claims,TO1,41431.329
BH,2012-Q4,claims,TO1,30983.697
BH,2013-Q1,claims,TO1,33944.609
BH,2013-Q2,claims,TO1,34479.498
BH,2013-Q3,claims,TO1,34913.119
BH,2013-Q4,claims,TO1,36460.501
BH,2014-Q1,claims,TO1,34332.43
BH,2014-Q2,claims,TO1,35236.305
BH,2014-Q3,claims,TO1,32327.596
BH,2014-Q4,claims,TO1,33154.807
BH,2015-Q1,claims,TO1,33253.897
BH,2015-Q2,claims,TO1,31154.098
BH,2015-Q3,claims,TO1,28837.59
BH,2015-Q4,claims,TO1,29785.708
BH,2016-Q1,claims,TO1,29250.887
BH,2016-Q2,claims,TO1,29715.93
BH,2016-Q3,claims,TO1,32196.417
BH,2016-Q4,claims,TO1,30596.447
BH,2017-Q1,claims,TO1,29914.293
BH,2017-Q2,claims,TO1,30639.767
BH,2017-Q3,claims,TO1,31577.408
BH,2017-Q4,claims,TO1,45185.77
BH,2018-Q1,claims,TO1,42388.907
BH,2018-Q2,claims,TO1,42573.829
BH,2018-Q3,claims,TO1,41171.487
BH,2018-Q4,claims,TO1,41588.708
BH,2019-Q1,claims,TO1,48632.976
BH,2019-Q2,claims,TO1,51476.231
BH,2019-Q3,claims,TO1,49564.781
BH,2019-Q4,claims,TO1,47632.736
BH,2020-Q1,claims,TO1,55102.802
BH,2020-Q2,claims,TO1,55426.412
BH,2020-Q3,claims,TO1,55515.384
BH,2020-Q4,claims,TO1,54170.715
BH,2021-Q1,claims,TO1,58547.278
BH,2021-Q2,claims,TO1,65506.991
BH,2021-Q3,claims,TO1,59025.054
BH,2021-Q4,claims,TO1,58354.097
BH,2022-Q1,claims,TO1,57941.515
BH,2022-Q2,claims,TO1,59361.533
BH,2022-Q3,claims,TO1,54403.073
BH,2022-Q4,claims,TO1,54401.831
BH,2023-Q1,claims,TO1,55616.393
BH,2023-Q2,claims,TO1,58083.655
BH,2023-Q3,claims,TO1,57449.059
BH,2023-Q4,claims,TO1,59077.398
BH,2024-Q1,claims,TO1,60084.614
BH,2024-Q2,claims,TO1,60844.979
BH,2024-Q3,claims,TO1,64933.961
BH,2024-Q4,claims,TO1,64463.574
BH,2025-Q1,claims,TO1,67906.33
BH,2025-Q2,claims,TO1,68786.209
BH,2025-Q3,claims,TO1,68627.176
BH,2025-Q4,claims,TO1,65496.874
BH,2026-Q1,claims,TO1,63167.976
BI,2000-Q1,claims,TO1,67.0
BI,2000-Q2,claims,TO1,68.0
BI,2000-Q3,claims,TO1,65.0
BI,2000-Q4,claims,TO1,64.0
BI,2001-Q1,claims,TO1,62.0
BI,2001-Q2,claims,TO1,62.0
BI,2001-Q3,claims,TO1,77.0
BI,2001-Q4,claims,TO1,81.0
BI,2002-Q1,claims,TO1,76.0
BI,2002-Q2,claims,TO1,90.0
BI,2002-Q3,claims,TO1,90.0
BI,2002-Q4,claims,TO1,89.0
BI,2003-Q1,claims,TO1,89.0
BI,2003-Q2,claims,TO1,93.0
BI,2003-Q3,claims,TO1,91.0
BI,2003-Q4,claims,TO1,94.0
BI,2004-Q1,claims,TO1,92.0
BI,2004-Q2,claims,TO1,93.0
BI,2004-Q3,claims,TO1,102.0
BI,2004-Q4,claims,TO1,42.0
BI,2005-Q1,claims,TO1,48.0
BI,2005-Q2,claims,TO1,71.0
BI,2005-Q3,claims,TO1,69.0
BI,2005-Q4,claims,TO1,68.0
BI,2006-Q1,claims,TO1,47.0
BI,2006-Q2,claims,TO1,51.0
BI,2006-Q3,claims,TO1,45.0
BI,2006-Q4,claims,TO1,42.0
BI,2007-Q1,claims,TO1,48.0
BI,2007-Q2,claims,TO1,45.0
BI,2007-Q3,claims,TO1,52.0
BI,2007-Q4,claims,TO1,47.0
BI,2008-Q1,claims,TO1,59.0
BI,2008-Q2,claims,TO1,61.0
BI,2008-Q3,claims,TO1,55.0
BI,2008-Q4,claims,TO1,60.0
BI,2009-Q1,claims,TO1,46.0
BI,2009-Q2,claims,TO1,51.0
BI,2009-Q3,claims,TO1,52.0
BI,2009-Q4,claims,TO1,28.0
BI,2010-Q1,claims,TO1,25.0
BI,2010-Q2,claims,TO1,32.0
BI,2010-Q3,claims,TO1,30.0
BI,2010-Q4,claims,TO1,30.0
BI,2011-Q1,claims,TO1,39.0
BI,2011-Q2,claims,TO1,32.0
BI,2011-Q3,claims,TO1,33.0
BI,2011-Q4,claims,TO1,22.0
BI,2012-Q1,claims,TO1,23.0
BI,2012-Q2,claims,TO1,15.654
BI,2012-Q3,claims,TO1,57.068
BI,2012-Q4,claims,TO1,51.757
BI,2013-Q1,claims,TO1,53.422
BI,2013-Q2,claims,TO1,75.695
BI,2013-Q3,claims,TO1,54.045
BI,2013-Q4,claims,TO1,63.336
BI,2014-Q1,claims,TO1,97.531
BI,2014-Q2,claims,TO1,111.118
BI,2014-Q3,claims,TO1,102.667
BI,2014-Q4,claims,TO1,181.692
BI,2015-Q1,claims,TO1,191.886
BI,2015-Q2,claims,TO1,239.134
BI,2015-Q3,claims,TO1,266.009
BI,2015-Q4,claims,TO1,251.279
BI,2016-Q1,claims,TO1,265.764
BI,2016-Q2,claims,TO1,508.875
BI,2016-Q3,claims,TO1,294.286
BI,2016-Q4,claims,TO1,436.562
BI,2017-Q1,claims,TO1,451.681
BI,2017-Q2,claims,TO1,517.078
BI,2017-Q3,claims,TO1,397.244
BI,2017-Q4,claims,TO1,491.946
BI,2018-Q1,claims,TO1,481.487
BI,2018-Q2,claims,TO1,558.475
BI,2018-Q3,claims,TO1,522.616
BI,2018-Q4,claims,TO1,690.39
BI,2019-Q1,claims,TO1,681.412
BI,2019-Q2,claims,TO1,646.998
BI,2019-Q3,claims,TO1,674.442
BI,2019-Q4,claims,TO1,738.953
BI,2020-Q1,claims,TO1,564.34
BI,2020-Q2,claims,TO1,697.161
BI,2020-Q3,claims,TO1,706.738
BI,2020-Q4,claims,TO1,853.988
BI,2021-Q1,claims,TO1,765.995
BI,2021-Q2,claims,TO1,821.443
BI,2021-Q3,claims,TO1,596.385
BI,2021-Q4,claims,TO1,619.036
BI,2022-Q1,claims,TO1,597.413
BI,2022-Q2,claims,TO1,566.106
BI,2022-Q3,claims,TO1,652.626
BI,2022-Q4,claims,TO1,658.822
BI,2023-Q1,claims,TO1,678.334
BI,2023-Q2,claims,TO1,630.02
BI,2023-Q3,claims,TO1,620.863
BI,2023-Q4,claims,TO1,664.891
BI,2024-Q1,claims,TO1,682.9
BI,2024-Q2,claims,TO1,698.873
BI,2024-Q3,claims,TO1,723.901
BI,2024-Q4,claims,TO1,775.195
BI,2025-Q1,claims,TO1,644.676
BI,2025-Q2,claims,TO1,652.087
BI,2025-Q3,claims,TO1,510.317
BI,2025-Q4,claims,TO1,506.291
BI,2026-Q1,claims,TO1,484.135
BJ,2000-Q1,claims,TO1,74.0
BJ,2000-Q2,claims,TO1,104.0
BJ,2000-Q3,claims,TO1,87.0
BJ,2000-Q4,claims,TO1,71.0
BJ,2001-Q1,claims,TO1,86.0
BJ,2001-Q2,claims,TO1,81.0
BJ,2001-Q3,claims,TO1,78.0
BJ,2001-Q4,claims,TO1,78.0
BJ,2002-Q1,claims,TO1,76.0
BJ,2002-Q2,claims,TO1,98.0
BJ,2002-Q3,claims,TO1,89.0
BJ,2002-Q4,claims,TO1,88.0
BJ,2003-Q1,claims,TO1,87.0
BJ,2003-Q2,claims,TO1,94.0
BJ,2003-Q3,claims,TO1,95.0
BJ,2003-Q4,claims,TO1,119.0
BJ,2004-Q1,claims,TO1,104.0
BJ,2004-Q2,claims,TO1,109.0
BJ,2004-Q3,claims,TO1,109.0
BJ,2004-Q4,claims,TO1,129.0
BJ,2005-Q1,claims,TO1,111.0
BJ,2005-Q2,claims,TO1,102.0
BJ,2005-Q3,claims,TO1,103.0
BJ,2005-Q4,claims,TO1,121.0
BJ,2006-Q1,claims,TO1,110.0
BJ,2006-Q2,claims,TO1,116.0
BJ,2006-Q3,claims,TO1,113.0
BJ,2006-Q4,claims,TO1,114.0
BJ,2007-Q1,claims,TO1,84.0
BJ,2007-Q2,claims,TO1,114.0
BJ,2007-Q3,claims,TO1,109.0
BJ,2007-Q4,claims,TO1,106.0
BJ,2008-Q1,claims,TO1,111.0
BJ,2008-Q2,claims,TO1,107.0
BJ,2008-Q3,claims,TO1,110.0
BJ,2008-Q4,claims,TO1,109.0
BJ,2009-Q1,claims,TO1,99.0
BJ,2009-Q2,claims,TO1,102.0
BJ,2009-Q3,claims,TO1,129.0
BJ,2009-Q4,claims,TO1,103.0
BJ,2010-Q1,claims,TO1,145.0
BJ,2010-Q2,claims,TO1,110.0
BJ,2010-Q3,claims,TO1,101.0
BJ,2010-Q4,claims,TO1,67.0
BJ,2011-Q1,claims,TO1,114.0
BJ,2011-Q2,claims,TO1,87.0
BJ,2011-Q3,claims,TO1,80.0
BJ,2011-Q4,claims,TO1,70.0
BJ,2012-Q1,claims,TO1,95.0
BJ,2012-Q2,claims,TO1,71.779
BJ,2012-Q3,claims,TO1,125.423
BJ,2012-Q4,claims,TO1,102.524
BJ,2013-Q1,claims,TO1,62.426
BJ,2013-Q2,claims,TO1,116.305
BJ,2013-Q3,claims,TO1,79.214
BJ,2013-Q4,claims,TO1,91.709
BJ,2014-Q1,claims,TO1,135.134
BJ,2014-Q2,claims,TO1,147.069
BJ,2014-Q3,claims,TO1,141.534
BJ,2014-Q4,claims,TO1,86.966
BJ,2015-Q1,claims,TO1,62.091
BJ,2015-Q2,claims,TO1,69.09
BJ,2015-Q3,claims,TO1,94.957
BJ,2015-Q4,claims,TO1,257.912
BJ,2016-Q1,claims,TO1,284.73
BJ,2016-Q2,claims,TO1,282.871
BJ,2016-Q3,claims,TO1,290.989
BJ,2016-Q4,claims,TO1,247.516
BJ,2017-Q1,claims,TO1,248.886
BJ,2017-Q2,claims,TO1,311.257
BJ,2017-Q3,claims,TO1,342.921
BJ,2017-Q4,claims,TO1,406.494
BJ,2018-Q1,claims,TO1,442.22
BJ,2018-Q2,claims,TO1,466.923
BJ,2018-Q3,claims,TO1,458.795
BJ,2018-Q4,claims,TO1,880.665
BJ,2019-Q1,claims,TO1,1407.414
BJ,2019-Q2,claims,TO1,1604.75
BJ,2019-Q3,claims,TO1,1816.518
BJ,2019-Q4,claims,TO1,1979.689
BJ,2020-Q1,claims,TO1,1622.685
BJ,2020-Q2,claims,TO1,1657.909
BJ,2020-Q3,claims,TO1,1537.891
BJ,2020-Q4,claims,TO1,1242.337
BJ,2021-Q1,claims,TO1,1318.335
BJ,2021-Q2,claims,TO1,1492.117
BJ,2021-Q3,claims,TO1,1504.488
BJ,2021-Q4,claims,TO1,1560.0
BJ,2022-Q1,claims,TO1,1532.744
BJ,2022-Q2,claims,TO1,1547.844
BJ,2022-Q3,claims,TO1,1461.453
BJ,2022-Q4,claims,TO1,1738.697
BJ,2023-Q1,claims,TO1,1696.552
BJ,2023-Q2,claims,TO1,2430.037
BJ,2023-Q3,claims,TO1,2178.909
BJ,2023-Q4,claims,TO1,2440.684
BJ,2024-Q1,claims,TO1,2584.02
BJ,2024-Q2,claims,TO1,2563.01
BJ,2024-Q3,claims,TO1,2864.646
BJ,2024-Q4,claims,TO1,3018.05
BJ,2025-Q1,claims,TO1,3331.463
BJ,2025-Q2,claims,TO1,4313.454
BJ,2025-Q3,claims,TO1,3769.634
BJ,2025-Q4,claims,TO1,6581.223
BJ,2026-Q1,claims,TO1,3778.406
BM,2000-Q1,claims,TO1,28839.0
BM,2000-Q2,claims,TO1,28780.0
BM,2000-Q3,claims,TO1,29476.0
BM,2000-Q4,claims,TO1,31728.0
BM,2001-Q1,claims,TO1,31230.0
BM,2001-Q2,claims,TO1,30660.0
BM,2001-Q3,claims,TO1,31944.0
BM,2001-Q4,claims,TO1,35151.0
BM,2002-Q1,claims,TO1,32815.0
BM,2002-Q2,claims,TO1,38404.0
BM,2002-Q3,claims,TO1,40261.0
BM,2002-Q4,claims,TO1,38031.0
BM,2003-Q1,claims,TO1,51321.0
BM,2003-Q2,claims,TO1,52574.0
BM,2003-Q3,claims,TO1,47737.0
BM,2003-Q4,claims,TO1,51991.0
BM,2004-Q1,claims,TO1,59076.0
BM,2004-Q2,claims,TO1,59284.0
BM,2004-Q3,claims,TO1,74242.0
BM,2004-Q4,claims,TO1,86758.0
BM,2005-Q1,claims,TO1,80522.0
BM,2005-Q2,claims,TO1,86799.0
BM,2005-Q3,claims,TO1,81881.0
BM,2005-Q4,claims,TO1,77610.0
BM,2006-Q1,claims,TO1,86966.0
BM,2006-Q2,claims,TO1,84685.0
BM,2006-Q3,claims,TO1,85736.0
BM,2006-Q4,claims,TO1,87732.0
BM,2007-Q1,claims,TO1,102036.0
BM,2007-Q2,claims,TO1,95511.0
BM,2007-Q3,claims,TO1,99131.0
BM,2007-Q4,claims,TO1,102526.0
BM,2008-Q1,claims,TO1,124170.0
BM,2008-Q2,claims,TO1,108437.0
BM,2008-Q3,claims,TO1,110740.0
BM,2008-Q4,claims,TO1,91659.0
BM,2009-Q1,claims,TO1,85390.5
BM,2009-Q2,claims,TO1,78483.0
BM,2009-Q3,claims,TO1,78608.5
BM,2009-Q4,claims,TO1,86461.0
BM,2010-Q1,claims,TO1,83643.0
BM,2010-Q2,claims,TO1,84565.0
BM,2010-Q3,claims,TO1,86568.0
BM,2010-Q4,claims,TO1,87759.0
BM,2011-Q1,claims,TO1,88485.0
BM,2011-Q2,claims,TO1,91190.0
BM,2011-Q3,claims,TO1,95450.0
BM,2011-Q4,claims,TO1,92610.0
BM,2012-Q1,claims,TO1,94154.0
BM,2012-Q2,claims,TO1,89827.427
BM,2012-Q3,claims,TO1,92994.227
BM,2012-Q4,claims,TO1,97045.058
BM,2013-Q1,claims,TO1,102570.092
BM,2013-Q2,claims,TO1,98585.67
BM,2013-Q3,claims,TO1,92583.186
BM,2013-Q4,claims,TO1,90564.187
BM,2014-Q1,claims,TO1,93001.411
BM,2014-Q2,claims,TO1,91255.27
BM,2014-Q3,claims,TO1,91673.363
BM,2014-Q4,claims,TO1,103992.477
BM,2015-Q1,claims,TO1,102682.771
BM,2015-Q2,claims,TO1,104630.051
BM,2015-Q3,claims,TO1,99585.156
BM,2015-Q4,claims,TO1,99000.808
BM,2016-Q1,claims,TO1,106395.457
BM,2016-Q2,claims,TO1,107720.959
BM,2016-Q3,claims,TO1,106393.489
BM,2016-Q4,claims,TO1,103913.399
BM,2017-Q1,claims,TO1,109740.263
BM,2017-Q2,claims,TO1,110152.718
BM,2017-Q3,claims,TO1,110300.814
BM,2017-Q4,claims,TO1,116914.738
BM,2018-Q1,claims,TO1,116975.444
BM,2018-Q2,claims,TO1,117864.62
BM,2018-Q3,claims,TO1,113334.091
BM,2018-Q4,claims,TO1,114081.485
BM,2019-Q1,claims,TO1,120243.53
BM,2019-Q2,claims,TO1,115887.375
BM,2019-Q3,claims,TO1,131054.003
BM,2019-Q4,claims,TO1,127889.067
BM,2020-Q1,claims,TO1,126551.963
BM,2020-Q2,claims,TO1,121774.241
BM,2020-Q3,claims,TO1,117456.241
BM,2020-Q4,claims,TO1,122589.856
BM,2021-Q1,claims,TO1,118307.164
BM,2021-Q2,claims,TO1,118327.504
BM,2021-Q3,claims,TO1,119293.105
BM,2021-Q4,claims,TO1,124902.75
BM,2022-Q1,claims,TO1,127982.704
BM,2022-Q2,claims,TO1,124388.136
BM,2022-Q3,claims,TO1,125306.498
BM,2022-Q4,claims,TO1,131705.102
BM,2023-Q1,claims,TO1,126155.216
BM,2023-Q2,claims,TO1,129558.334
BM,2023-Q3,claims,TO1,126707.705
BM,2023-Q4,claims,TO1,131041.45
BM,2024-Q1,claims,TO1,129703.045
BM,2024-Q2,claims,TO1,131405.718
BM,2024-Q3,claims,TO1,134955.705
BM,2024-Q4,claims,TO1,134148.425
BM,2025-Q1,claims,TO1,134078.184
BM,2025-Q2,claims,TO1,139183.011
BM,2025-Q3,claims,TO1,142869.473
BM,2025-Q4,claims,TO1,143489.16
BM,2026-Q1,claims,TO1,145490.215
BN,2000-Q1,claims,TO1,425.0
BN,2000-Q2,claims,TO1,382.0
BN,2000-Q3,claims,TO1,355.0
BN,2000-Q4,claims,TO1,351.0
BN,2001-Q1,claims,TO1,307.0
BN,2001-Q2,claims,TO1,312.0
BN,2001-Q3,claims,TO1,375.0
BN,2001-Q4,claims,TO1,338.0
BN,2002-Q1,claims,TO1,414.0
BN,2002-Q2,claims,TO1,408.0
BN,2002-Q3,claims,TO1,316.0
BN,2002-Q4,claims,TO1,288.0
BN,2003-Q1,claims,TO1,282.0
BN,2003-Q2,claims,TO1,294.0
BN,2003-Q3,claims,TO1,307.0
BN,2003-Q4,claims,TO1,378.0
BN,2004-Q1,claims,TO1,355.0
BN,2004-Q2,claims,TO1,419.0
BN,2004-Q3,claims,TO1,385.0
BN,2004-Q4,claims,TO1,421.0
BN,2005-Q1,claims,TO1,422.0
BN,2005-Q2,claims,TO1,396.0
BN,2005-Q3,claims,TO1,546.0
BN,2005-Q4,claims,TO1,529.0
BN,2006-Q1,claims,TO1,514.0
BN,2006-Q2,claims,TO1,714.0
BN,2006-Q3,claims,TO1,635.0
BN,2006-Q4,claims,TO1,586.0
BN,2007-Q1,claims,TO1,1075.0
BN,2007-Q2,claims,TO1,769.0
BN,2007-Q3,claims,TO1,570.0
BN,2007-Q4,claims,TO1,768.0
BN,2008-Q1,claims,TO1,2803.0
BN,2008-Q2,claims,TO1,727.0
BN,2008-Q3,claims,TO1,1105.0
BN,2008-Q4,claims,TO1,831.0
BN,2009-Q1,claims,TO1,635.0
BN,2009-Q2,claims,TO1,1009.0
BN,2009-Q3,claims,TO1,819.0
BN,2009-Q4,claims,TO1,942.0
BN,2010-Q1,claims,TO1,985.0
BN,2010-Q2,claims,TO1,1146.0
BN,2010-Q3,claims,TO1,1132.0
BN,2010-Q4,claims,TO1,1265.0
BN,2011-Q1,claims,TO1,1424.0
BN,2011-Q2,claims,TO1,1368.0
BN,2011-Q3,claims,TO1,1431.0
BN,2011-Q4,claims,TO1,1346.0
BN,2012-Q1,claims,TO1,1489.0
BN,2012-Q2,claims,TO1,1539.754
BN,2012-Q3,claims,TO1,1578.856
BN,2012-Q4,claims,TO1,1558.763
BN,2013-Q1,claims,TO1,1564.227
BN,2013-Q2,claims,TO1,1447.541
BN,2013-Q3,claims,TO1,1366.336
BN,2013-Q4,claims,TO1,1352.902
BN,2014-Q1,claims,TO1,1498.274
BN,2014-Q2,claims,TO1,1480.734
BN,2014-Q3,claims,TO1,1489.616
BN,2014-Q4,claims,TO1,1604.01
BN,2015-Q1,claims,TO1,1551.905
BN,2015-Q2,claims,TO1,1811.465
BN,2015-Q3,claims,TO1,1852.052
BN,2015-Q4,claims,TO1,1851.258
BN,2016-Q1,claims,TO1,1861.078
BN,2016-Q2,claims,TO1,1722.406
BN,2016-Q3,claims,TO1,2105.052
BN,2016-Q4,claims,TO1,1498.143
BN,2017-Q1,claims,TO1,1489.859
BN,2017-Q2,claims,TO1,1430.916
BN,2017-Q3,claims,TO1,1396.63
BN,2017-Q4,claims,TO1,1571.231
BN,2018-Q1,claims,TO1,1560.871
BN,2018-Q2,claims,TO1,1533.32
BN,2018-Q3,claims,TO1,2389.596
BN,2018-Q4,claims,TO1,2581.692
BN,2019-Q1,claims,TO1,2688.336
BN,2019-Q2,claims,TO1,2655.186
BN,2019-Q3,claims,TO1,2750.048
BN,2019-Q4,claims,TO1,3326.425
BN,2020-Q1,claims,TO1,3576.189
BN,2020-Q2,claims,TO1,3463.919
BN,2020-Q3,claims,TO1,3598.258
BN,2020-Q4,claims,TO1,3327.685
BN,2021-Q1,claims,TO1,3096.531
BN,2021-Q2,claims,TO1,3126.228
BN,2021-Q3,claims,TO1,2939.45
BN,2021-Q4,claims,TO1,2930.414
BN,2022-Q1,claims,TO1,2972.684
BN,2022-Q2,claims,TO1,3099.651
BN,2022-Q3,claims,TO1,2694.413
BN,2022-Q4,claims,TO1,2806.564
BN,2023-Q1,claims,TO1,2609.522
BN,2023-Q2,claims,TO1,2739.107
BN,2023-Q3,claims,TO1,2607.74
BN,2023-Q4,claims,TO1,2814.213
BN,2024-Q1,claims,TO1,2725.252
BN,2024-Q2,claims,TO1,2626.165
BN,2024-Q3,claims,TO1,2766.431
BN,2024-Q4,claims,TO1,2479.0
BN,2025-Q1,claims,TO1,2554.226
BN,2025-Q2,claims,TO1,2477.932
BN,2025-Q3,claims,TO1,2458.101
BN,2025-Q4,claims,TO1,2588.792
BN,2026-Q1,claims,TO1,2294.327
BO,2000-Q1,claims,TO1,1231.0
BO,2000-Q2,claims,TO1,1193.0
BO,2000-Q3,claims,TO1,1115.0
BO,2000-Q4,claims,TO1,1368.0
BO,2001-Q1,claims,TO1,1158.0
BO,2001-Q2,claims,TO1,1017.0
BO,2001-Q3,claims,TO1,1013.0
BO,2001-Q4,claims,TO1,1117.0
BO,2002-Q1,claims,TO1,1153.0
BO,2002-Q2,claims,TO1,1083.0
BO,2002-Q3,claims,TO1,1027.0
BO,2002-Q4,claims,TO1,1116.0
BO,2003-Q1,claims,TO1,506.0
BO,2003-Q2,claims,TO1,464.0
BO,2003-Q3,claims,TO1,483.0
BO,2003-Q4,claims,TO1,635.0
BO,2004-Q1,claims,TO1,620.0
