iso3,name,region,is_aggregate,lat,lon,year,total_usd,ex_gold_usd,gold_usd
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1991,99996799.5051345,99996799.5051345,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1992,83401905.6752595,83401905.6752595,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1993,75101449.7334422,75101449.7334422,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1994,73758752.5894047,73758752.5894047,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1995,72155533.8264499,72155533.8264499,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1996,76970779.6592622,76970779.6592622,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1997,66567644.2079358,66567644.2079358,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1998,66454891.898932,66454891.898932,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,1999,70605911.8353095,70605911.8353095,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2000,67804571.8253999,67804571.8253999,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2001,70308696.5701331,70308696.5701331,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2002,73707750.587314,73707750.587314,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2003,100129582.48695,100129582.48695,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2004,93939056.7034005,93939056.7034005,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2005,89264770.3170111,89264770.3170111,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2006,120326699.173782,120326699.173782,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2007,132137437.938871,132137437.938871,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2008,175495410.942988,175495410.942988,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2009,241831914.389104,241831914.389104,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2010,248997896.289132,248997896.289132,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2011,244112095.169796,244112095.169796,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2012,248630000.267239,248630000.267239,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2013,424961509.881339,424961509.881339,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2014,393148391.657684,393148391.657684,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2015,364857284.064063,364857284.064063,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2016,407414266.733581,407414266.733581,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2017,556097628.852465,556097628.852465,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2018,454193909.718601,454193909.718601,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2019,501857934.384136,501857934.384136,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2020,686339280.94212,686339280.94212,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2021,588417559.788355,588417559.788355,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2022,589437241.827389,589437241.827389,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2023,502033555.759362,502033555.759362,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2024,348725427.269846,348725427.269846,0.0
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",0,11.5806,43.1425,2025,655743660.361958,655743660.361958,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1975,345257.868423461,345257.868423461,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1976,1172592.59260178,1172592.59260178,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1977,2230370.37039185,2230370.37039185,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1978,1925185.18519592,1925185.18519592,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1979,9835555.55563354,9835555.55563354,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1980,5078148.14819336,5078148.14819336,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1981,3056990.47980608,3056990.47980608,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1982,4329400.53089847,4329400.53089847,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1983,1478782.39063894,1478782.39063894,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1984,5249802.09569767,5249802.09569767,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1985,3270984.1827768,3270984.1827768,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1986,9593021.29585459,9593021.29585459,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1987,18427249.3580559,18427249.3580559,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1988,14063589.6435252,14063589.6435252,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1989,11683674.1398796,11683674.1398796,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1990,14462984.5926221,14462984.5926221,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1991,17768608.6197771,17768608.6197771,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1992,20410000.4125016,20410000.4125016,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1993,19915109.143162,19915109.143162,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1994,15414832.0518304,15414832.0518304,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1995,22123442.2827651,22123442.2827651,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1996,22894379.5511279,22894379.5511279,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1997,23892440.0932602,23892440.0932602,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1998,27665292.7100852,27665292.7100852,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,1999,31574051.1669785,31574051.1669785,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2000,29372786.7374406,29372786.7374406,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2001,31224517.7425111,31224517.7425111,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2002,45497423.6565735,45497423.6565735,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2003,47735245.631936,47735245.631936,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2004,42321834.5559941,42321834.5559941,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2005,49172196.72641,49172196.72641,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2006,63047100.2578612,63047100.2578612,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2007,60522068.624978,60522068.624978,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2008,55150083.3599292,55150083.3599292,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2009,75464032.6940291,75464032.6940291,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2010,76099741.2908616,76099741.2908616,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2011,81120934.2699267,81120934.2699267,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2012,94562315.3820093,94562315.3820093,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2013,87050886.0260666,87050886.0260666,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2014,101447737.686139,101447737.686139,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2015,126225919.300594,126225919.300594,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2016,221907763.515911,221907763.515911,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2017,212292574.606832,212292574.606832,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2018,191323608.30539,191323608.30539,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2019,155172395.260191,155172395.260191,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2020,165824163.308941,165824163.308941,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2021,190843317.142588,190843317.142588,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2022,204343039.949668,204343039.949668,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2023,183530007.089389,183530007.089389,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2024,155971242.017246,155971242.017246,0.0
DMA,Dominica,Latin America & Caribbean ,0,15.2976,-61.39,2025,164687978.337178,164687978.337178,0.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1960,287547600.0,179110000.0,108437600.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1961,282882350.0,175710000.0,107172350.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1962,255803820.0,163710000.0,92093820.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1963,470635320.0,378410000.0,92225320.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1964,645440720.0,553040000.0,92400720.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1965,587293840.0,489590000.0,97703840.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1966,597676340.0,489080000.0,108596340.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1967,535507200.0,426880000.0,108627200.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1968,471330200.0,334820000.0,136510200.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1969,446662400.0,357360000.0,89302400.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1970,487940280.0,419030000.0,68910280.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1971,732048348.249115,652947158.249115,79101190.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1972,903602411.415166,785938711.415166,117663700.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1973,1450865797.78642,1247356547.78642,203509250.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1974,1195732105.90787,857607605.907865,338124500.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1975,1056989138.37468,802715888.374676,254273250.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1976,1085798462.21782,841496712.217816,244301750.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1977,1906323390.9386,1588794640.9386,317528750.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1978,3576473668.69511,3128993668.69511,447480000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1979,4075276490.99919,3235596490.99919,839680000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1980,4347048284.62994,3386752784.62994,960295500.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1981,3195167219.16503,2547639719.16503,647527500.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1982,3009958068.30173,2265667968.30173,744290100.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1983,4242152680.0648,3620689180.0648,621463500.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1984,3511129160.54667,3008908460.54667,502220700.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1985,5961248202.10896,5428565202.10896,532683000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1986,5601249773.13738,4964473673.13738,636776100.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1987,10854481762.2211,10066366962.2211,788114800.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1988,11433249792.6922,10764952542.6922,668297250.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1989,7053627355.27111,6396789355.27111,656838000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1990,11225840672.0633,10591360672.0633,634480000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1991,7990191789.56643,7404276589.56643,585915200.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1992,11596802126.6517,11043607126.6517,553195000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1993,10941474546.7797,10300808563.1797,640665983.6
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1994,9680246576.60019,9056097124.10019,624149452.5
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1995,11652290057.9194,11015699557.9194,636590500.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1996,14754070655.4947,14140377155.4947,613693500.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1997,19613799546.8514,19124232129.9814,489567416.87
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1998,15880864794.6196,15264197137.4865,616667657.13
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,1999,22908487683.7656,22286949236.2656,621538447.5
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2000,15695951232.7906,15108246747.2906,587704485.5
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2001,17702199723.0595,17110213223.0595,591986500.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2002,27719142484.4471,26985657484.4471,733485000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2003,37997724766.112,37104964983.112,892759783.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2004,40020822397.2049,39083668074.2089,937154323.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2005,34028012496.5423,32930386410.5423,1097626086.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2006,31083835098.4521,29723677393.0521,1360157705.4
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2007,34318338718.0697,32534428041.8197,1783910676.25
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2008,42326707926.7705,40465790826.7705,1860917100.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2009,76617709422.3139,74290894422.3139,2326815000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2010,76510022325.9157,73502814525.9157,3007207800.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2011,84955222078.4165,81679494478.4165,3275727600.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2012,89697829678.4591,86137535278.4591,3560294400.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2013,88676584007.3309,86099435807.3309,2577148200.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2014,75391887669.079,72811530069.079,2580357600.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2015,65185093406.2789,62917117406.2789,2267976000.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2016,64215805619.9462,61764037979.9462,2451767640.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2017,75244445865.8039,72470454465.8039,2773991400.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2018,70942078373.7473,68199860033.7473,2742218340.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2019,66835547933.6664,63576937133.6664,3258610800.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2020,72823350926.5649,68777153366.5649,4046197560.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2021,82235844735.9223,78341558775.9223,3894285960.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2022,96072552269.3927,92194848209.3927,3877704060.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2023,109370841823.918,104958130783.918,4412711040.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2024,108405100882.539,102822670522.539,5582430360.0
DNK,Denmark,Europe & Central Asia,0,55.6763,12.5681,2025,127756364612.297,118411019732.297,9345344880.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1960,25973200.0,15400000.0,10573200.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1961,9022900.0,6000000.0,3022900.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1962,19716020.0,16700000.0,3016020.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1963,41966880.0,38950000.0,3016880.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1964,41420320.0,38400000.0,3020320.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1965,50820320.0,47800000.0,3020320.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1966,43626340.0,40600000.0,3026340.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1967,32427200.0,29400000.0,3027200.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1968,36203400.0,32600000.0,3603400.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1969,39827200.0,36800000.0,3027200.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1970,32333820.0,29120000.0,3213820.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1971,56552180.0,52800000.0,3752180.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1972,60894564.3314838,55313164.3314838,5581400.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1973,93988671.0249534,84335171.0249534,9653500.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1974,103166562.575086,87127562.5750864,16039000.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1975,124705900.748805,112644400.748805,12061500.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1976,135082725.705516,123494225.705516,11588500.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1977,197259158.396463,180104358.396463,17154800.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1978,177553196.183003,154049196.183003,23504000.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1979,296467138.055764,238611138.055764,57856000.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1980,279024500.0,201800000.0,77224500.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1981,281642246.085501,225197246.085501,56445000.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1982,170562546.951104,128984646.951104,41577900.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1983,200663774.101438,171288274.101438,29375500.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1984,259051285.923604,253501885.923604,5549400.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1985,345987493.848858,340101493.848858,5886000.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1986,383336200.0,376300000.0,7036200.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1987,190927986.610677,182214186.610677,8713800.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1988,261424870.87376,254040370.87376,7384500.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1989,171218000.0,164000000.0,7218000.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1990,68530000.0,61600000.0,6930000.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1991,448222017.239554,441857217.239554,6364800.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1992,505794750.360939,499796250.360939,5998500.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1993,658256133.767187,651224433.947187,7031699.82
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1994,259100074.739565,252088132.739565,7011942.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1995,372632170.279792,365556192.279792,7075978.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1996,357007063.780119,350251265.780119,6755798.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1997,396257894.564957,391034294.384957,5223600.18
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1998,507121243.385005,501855654.767965,5265588.62
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,1999,699283161.340443,693972747.340443,5310414.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2000,632133042.125822,627192942.125822,4940100.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2001,1104534582.92325,1099475738.92325,5058844.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2002,474683747.711389,468412793.711389,6270954.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2003,279543949.78349,271909943.78349,7634006.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2004,826423250.968921,818409602.968921,8013648.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2005,1929853894.76764,1920468046.76764,9385848.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2006,2275420935.30921,2263790168.10921,11630767.2
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2007,3044764601.31634,3029510311.31634,15254290.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2008,2694510025.16655,2678597079.16655,15912946.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2009,3580178695.74604,3560281795.74604,19896900.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2010,3874458746.77531,3848743718.77531,25715028.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2011,4114429337.35283,4086418161.35283,28011176.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2012,3558641726.41412,3528197182.41412,30444544.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2013,4700626508.01792,4678588976.01792,22037532.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2014,4861785571.88809,4839720595.88809,22064976.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2015,5266043354.25313,5246649594.25313,19393760.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2016,6134227406.75062,6113262020.35062,20965386.4
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2017,6872905749.30285,6849184985.30285,23720764.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2018,7717561574.1843,7694112505.7843,23449068.4
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2019,8870942286.35982,8843077478.35982,27864808.0
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2020,10844812012.4981,10810213184.4271,34598828.07
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2021,13124643488.9252,13091343649.1642,33299839.76
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2022,14522975012.3239,14489816963.5404,33158048.78
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2023,15546714438.2444,15508981572.1804,37732866.06
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2024,13471257812.8679,13423522736.8169,47735076.05
DOM,Dominican Republic,Latin America & Caribbean ,0,18.479,-69.8908,2025,14779137046.966,14699225481.608,79911565.36
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1960,265802800.0,260000000.0,5802800.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1961,311729450.0,306000000.0,5729450.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1962,185716410.0,180000000.0,5716410.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1963,237218040.0,231500000.0,5718040.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1964,194924560.0,189200000.0,5724560.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1965,184224560.0,178500000.0,5724560.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1966,273085970.0,267350000.0,5735970.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1967,442988000.0,286700000.0,156288000.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1968,532109700.0,286450000.0,245659700.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1969,410627600.0,204250000.0,206377600.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1970,352276530.0,147900000.0,204376530.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1971,537318203.552705,298618473.552705,238699730.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1972,640169273.520115,285101373.520115,355067900.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1973,1526311528.86446,912191778.864457,614119750.0
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1974,2474721193.66407,1454279249.83138,1020441943.83
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1975,1895709477.25852,1128326192.4192,767383284.84
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",0,36.7397,3.05097,1976,2502228024.97402,1764938202.28525,737289822.69
